f(x), ybar, y,TP,FP,TN,FN,cumTP,cumFP,cumTN,cumFN,P,R,
31.7790237931,1,1,TRUE,0,0,0,54,0,0,0,1,0.0012850412,
31.7700137834,1,1,TRUE,0,0,0,55,0,0,0,1,0.0013088382,
31.7691549911,1,1,TRUE,0,0,0,56,0,0,0,1,0.0013326353,
31.6125992356,1,1,TRUE,0,0,0,57,0,0,0,1,0.0013564323,
31.483798091,1,1,TRUE,0,0,0,58,0,0,0,1,0.0013802294,
31.4289694638,1,1,TRUE,0,0,0,59,0,0,0,1,0.0014040265,
31.2893620089,1,1,TRUE,0,0,0,60,0,0,0,1,0.0014278235,
31.1656676977,1,1,TRUE,0,0,0,61,0,0,0,1,0.0014516206,
31.0558669645,1,1,TRUE,0,0,0,62,0,0,0,1,0.0014754176,
30.9727138147,1,1,TRUE,0,0,0,63,0,0,0,1,0.0014992147,
30.9325402702,1,1,TRUE,0,0,0,64,0,0,0,1,0.0015230118,
30.90689498,1,1,TRUE,0,0,0,65,0,0,0,1,0.0015468088,
30.90689498,1,1,TRUE,0,0,0,66,0,0,0,1,0.0015706059,
30.8850237724,1,1,TRUE,0,0,0,67,0,0,0,1,0.0015944029,
30.7590165318,1,1,TRUE,0,0,0,68,0,0,0,1,0.0016182,
30.7414534589,1,1,TRUE,0,0,0,69,0,0,0,1,0.001641997,
30.7101292594,1,1,TRUE,0,0,0,70,0,0,0,1,0.0016657941,
30.6907545922,1,1,TRUE,0,0,0,71,0,0,0,1,0.0016895912,
30.6907545922,1,1,TRUE,0,0,0,72,0,0,0,1,0.0017133882,
30.5944203738,1,1,TRUE,0,0,0,73,0,0,0,1,0.0017371853,
30.5944203738,1,1,TRUE,0,0,0,74,0,0,0,1,0.0017609823,
30.560839477,1,1,TRUE,0,0,0,75,0,0,0,1,0.0017847794,
30.5313921588,1,1,TRUE,0,0,0,76,0,0,0,1,0.0018085765,
30.4894108572,1,1,TRUE,0,0,0,77,0,0,0,1,0.0018323735,
30.2329733009,1,1,TRUE,0,0,0,78,0,0,0,1,0.0018561706,
30.1778065781,1,1,TRUE,0,0,0,79,0,0,0,1,0.0018799676,
30.1315634307,1,1,TRUE,0,0,0,80,0,0,0,1,0.0019037647,
30.0946088683,1,1,TRUE,0,0,0,81,0,0,0,1,0.0019275618,
30.084558255,1,1,TRUE,0,0,0,82,0,0,0,1,0.0019513588,
30.0279737843,1,1,TRUE,0,0,0,83,0,0,0,1,0.0019751559,
30.0191251699,1,1,TRUE,0,0,0,84,0,0,0,1,0.0019989529,
29.8917355721,1,1,TRUE,0,0,0,85,0,0,0,1,0.00202275,
29.8200279385,1,1,TRUE,0,0,0,86,0,0,0,1,0.002046547,
29.7687346142,1,1,TRUE,0,0,0,87,0,0,0,1,0.0020703441,
29.6972014373,1,1,TRUE,0,0,0,88,0,0,0,1,0.0020941412,
29.6177736731,1,1,TRUE,0,0,0,89,0,0,0,1,0.0021179382,
29.6177736731,1,1,TRUE,0,0,0,90,0,0,0,1,0.0021417353,
29.6060458215,1,1,TRUE,0,0,0,91,0,0,0,1,0.0021655323,
29.4637759304,1,1,TRUE,0,0,0,92,0,0,0,1,0.0021893294,
29.4557207602,1,1,TRUE,0,0,0,93,0,0,0,1,0.0022131265,
29.4401638269,1,1,TRUE,0,0,0,94,0,0,0,1,0.0022369235,
29.3833411939,1,1,TRUE,0,0,0,95,0,0,0,1,0.0022607206,
29.2303472174,1,1,TRUE,0,0,0,96,0,0,0,1,0.0022845176,
29.1664205781,1,1,TRUE,0,0,0,97,0,0,0,1,0.0023083147,
29.0724049063,1,1,TRUE,0,0,0,98,0,0,0,1,0.0023321118,
28.9428567138,1,1,TRUE,0,0,0,99,0,0,0,1,0.0023559088,
28.9306866277,1,1,TRUE,0,0,0,100,0,0,0,1,0.0023797059,
28.8712046173,1,1,TRUE,0,0,0,101,0,0,0,1,0.0024035029,
28.8049490623,1,1,TRUE,0,0,0,102,0,0,0,1,0.0024273,
28.8049490623,1,1,TRUE,0,0,0,103,0,0,0,1,0.002451097,
28.8011786806,1,1,TRUE,0,0,0,104,0,0,0,1,0.0024748941,
28.775512293,1,1,TRUE,0,0,0,105,0,0,0,1,0.0024986912,
28.7451475361,1,1,TRUE,0,0,0,106,0,0,0,1,0.0025224882,
28.7048716761,1,1,TRUE,0,0,0,107,0,0,0,1,0.0025462853,
28.6628464601,1,1,TRUE,0,0,0,108,0,0,0,1,0.0025700823,
28.6600170893,1,1,TRUE,0,0,0,109,0,0,0,1,0.0025938794,
28.5676168156,1,1,TRUE,0,0,0,110,0,0,0,1,0.0026176765,
28.4924910642,1,1,TRUE,0,0,0,111,0,0,0,1,0.0026414735,
28.4433873905,1,1,TRUE,0,0,0,112,0,0,0,1,0.0026652706,
28.4152087871,1,1,TRUE,0,0,0,113,0,0,0,1,0.0026890676,
28.4128545846,1,1,TRUE,0,0,0,114,0,0,0,1,0.0027128647,
28.3689715609,1,1,TRUE,0,0,0,115,0,0,0,1,0.0027366617,
28.3212732353,1,1,TRUE,0,0,0,116,0,0,0,1,0.0027604588,
28.3197936214,1,1,TRUE,0,0,0,117,0,0,0,1,0.0027842559,
28.2152902994,1,1,TRUE,0,0,0,118,0,0,0,1,0.0028080529,
28.1331550625,1,1,TRUE,0,0,0,119,0,0,0,1,0.00283185,
27.9328901462,1,1,TRUE,0,0,0,120,0,0,0,1,0.002855647,
27.9046195449,1,1,TRUE,0,0,0,121,0,0,0,1,0.0028794441,
27.7680977944,1,1,TRUE,0,0,0,122,0,0,0,1,0.0029032412,
27.7468562931,1,1,TRUE,0,0,0,123,0,0,0,1,0.0029270382,
27.7360092688,1,1,TRUE,0,0,0,124,0,0,0,1,0.0029508353,
27.7214037393,1,1,TRUE,0,0,0,125,0,0,0,1,0.0029746323,
27.7188422109,1,1,TRUE,0,0,0,126,0,0,0,1,0.0029984294,
27.5615634238,1,1,TRUE,0,0,0,127,0,0,0,1,0.0030222265,
27.2920992721,1,1,TRUE,0,0,0,128,0,0,0,1,0.0030460235,
27.2599867614,1,1,TRUE,0,0,0,129,0,0,0,1,0.0030698206,
27.2447690601,1,1,TRUE,0,0,0,130,0,0,0,1,0.0030936176,
27.240264037,1,1,TRUE,0,0,0,131,0,0,0,1,0.0031174147,
27.2275134474,1,1,TRUE,0,0,0,132,0,0,0,1,0.0031412117,
27.2275134474,1,1,TRUE,0,0,0,133,0,0,0,1,0.0031650088,
27.1843869731,1,1,TRUE,0,0,0,134,0,0,0,1,0.0031888059,
27.1722034549,1,1,TRUE,0,0,0,135,0,0,0,1,0.0032126029,
27.1663954544,1,1,TRUE,0,0,0,136,0,0,0,1,0.0032364,
27.1577298971,1,1,TRUE,0,0,0,137,0,0,0,1,0.003260197,
27.1483301198,1,1,TRUE,0,0,0,138,0,0,0,1,0.0032839941,
27.1456460654,1,1,TRUE,0,0,0,139,0,0,0,1,0.0033077912,
27.1397476125,1,1,TRUE,0,0,0,140,0,0,0,1,0.0033315882,
27.1238685468,1,1,TRUE,0,0,0,141,0,0,0,1,0.0033553853,
27.1128096222,1,1,TRUE,0,0,0,142,0,0,0,1,0.0033791823,
27.0929654097,1,1,TRUE,0,0,0,143,0,0,0,1,0.0034029794,
27.0757517102,1,1,TRUE,0,0,0,144,0,0,0,1,0.0034267765,
27.0105683971,1,1,TRUE,0,0,0,145,0,0,0,1,0.0034505735,
26.9664418749,1,1,TRUE,0,0,0,146,0,0,0,1,0.0034743706,
26.9612052244,1,1,TRUE,0,0,0,147,0,0,0,1,0.0034981676,
26.953968604,1,1,TRUE,0,0,0,148,0,0,0,1,0.0035219647,
26.9267206981,1,1,TRUE,0,0,0,149,0,0,0,1,0.0035457617,
26.9000023179,1,1,TRUE,0,0,0,150,0,0,0,1,0.0035695588,
26.9000023179,1,1,TRUE,0,0,0,151,0,0,0,1,0.0035933559,
26.8694411988,1,1,TRUE,0,0,0,152,0,0,0,1,0.0036171529,
26.865022395,1,1,TRUE,0,0,0,153,0,0,0,1,0.00364095,
26.8519113499,1,1,TRUE,0,0,0,154,0,0,0,1,0.003664747,
26.851480753,1,1,TRUE,0,0,0,155,0,0,0,1,0.0036885441,
26.8285165279,1,1,TRUE,0,0,0,156,0,0,0,1,0.0037123412,
26.7989765951,1,1,TRUE,0,0,0,157,0,0,0,1,0.0037361382,
26.7822953898,1,1,TRUE,0,0,0,158,0,0,0,1,0.0037599353,
26.7187649226,1,1,TRUE,0,0,0,159,0,0,0,1,0.0037837323,
26.7151924411,1,1,TRUE,0,0,0,160,0,0,0,1,0.0038075294,
26.7109948719,1,1,TRUE,0,0,0,161,0,0,0,1,0.0038313264,
26.7069373961,1,1,TRUE,0,0,0,162,0,0,0,1,0.0038551235,
26.7016634858,1,1,TRUE,0,0,0,163,0,0,0,1,0.0038789206,
26.6611652387,1,1,TRUE,0,0,0,164,0,0,0,1,0.0039027176,
26.64398388,1,1,TRUE,0,0,0,165,0,0,0,1,0.0039265147,
26.64398388,1,1,TRUE,0,0,0,166,0,0,0,1,0.0039503117,
26.6200799641,1,1,TRUE,0,0,0,167,0,0,0,1,0.0039741088,
26.6200799641,1,1,TRUE,0,0,0,168,0,0,0,1,0.0039979059,
26.6109675323,1,1,TRUE,0,0,0,169,0,0,0,1,0.0040217029,
26.5723058257,1,1,TRUE,0,0,0,170,0,0,0,1,0.0040455,
26.5537659225,1,1,TRUE,0,0,0,171,0,0,0,1,0.004069297,
26.5430408979,1,1,TRUE,0,0,0,172,0,0,0,1,0.0040930941,
26.524225167,1,1,TRUE,0,0,0,173,0,0,0,1,0.0041168912,
26.524225167,1,1,TRUE,0,0,0,174,0,0,0,1,0.0041406882,
26.5119255579,1,1,TRUE,0,0,0,175,0,0,0,1,0.0041644853,
26.4998126369,1,1,TRUE,0,0,0,176,0,0,0,1,0.0041882823,
26.4490871944,1,1,TRUE,0,0,0,177,0,0,0,1,0.0042120794,
26.4430290541,1,1,TRUE,0,0,0,178,0,0,0,1,0.0042358764,
26.4364178804,1,1,TRUE,0,0,0,179,0,0,0,1,0.0042596735,
26.4361780864,1,1,TRUE,0,0,0,180,0,0,0,1,0.0042834706,
26.4244294293,1,1,TRUE,0,0,0,181,0,0,0,1,0.0043072676,
26.4161981272,1,1,TRUE,0,0,0,182,0,0,0,1,0.0043310647,
26.3831537596,1,1,TRUE,0,0,0,183,0,0,0,1,0.0043548617,
26.3651397925,1,1,TRUE,0,0,0,184,0,0,0,1,0.0043786588,
26.3460102893,1,1,TRUE,0,0,0,185,0,0,0,1,0.0044024559,
26.3399973897,1,1,TRUE,0,0,0,186,0,0,0,1,0.0044262529,
26.3361469795,1,1,TRUE,0,0,0,187,0,0,0,1,0.00445005,
26.2958032694,1,1,TRUE,0,0,0,188,0,0,0,1,0.004473847,
26.2881437147,1,1,TRUE,0,0,0,189,0,0,0,1,0.0044976441,
26.2501694871,1,1,TRUE,0,0,0,190,0,0,0,1,0.0045214411,
26.2295493124,1,1,TRUE,0,0,0,191,0,0,0,1,0.0045452382,
26.2075638989,1,1,TRUE,0,0,0,192,0,0,0,1,0.0045690353,
26.1703478387,1,1,TRUE,0,0,0,193,0,0,0,1,0.0045928323,
26.1228254494,1,1,TRUE,0,0,0,194,0,0,0,1,0.0046166294,
26.1015514752,1,1,TRUE,0,0,0,195,0,0,0,1,0.0046404264,
26.0942540089,1,1,TRUE,0,0,0,196,0,0,0,1,0.0046642235,
26.0942540089,1,1,TRUE,0,0,0,197,0,0,0,1,0.0046880206,
25.993717047,1,1,TRUE,0,0,0,198,0,0,0,1,0.0047118176,
25.9260977706,1,1,TRUE,0,0,0,199,0,0,0,1,0.0047356147,
25.8895691892,1,1,TRUE,0,0,0,200,0,0,0,1,0.0047594117,
25.8690608903,1,1,TRUE,0,0,0,201,0,0,0,1,0.0047832088,
25.8316132162,1,1,TRUE,0,0,0,202,0,0,0,1,0.0048070059,
25.7734937414,1,1,TRUE,0,0,0,203,0,0,0,1,0.0048308029,
25.7716334717,1,1,TRUE,0,0,0,204,0,0,0,1,0.0048546,
25.7602640776,1,1,TRUE,0,0,0,205,0,0,0,1,0.004878397,
25.7595156293,1,1,TRUE,0,0,0,206,0,0,0,1,0.0049021941,
25.7447606104,1,1,TRUE,0,0,0,207,0,0,0,1,0.0049259911,
25.7152339031,1,1,TRUE,0,0,0,208,0,0,0,1,0.0049497882,
25.6940625576,1,1,TRUE,0,0,0,209,0,0,0,1,0.0049735853,
25.6652724225,1,1,TRUE,0,0,0,210,0,0,0,1,0.0049973823,
25.6056941228,1,1,TRUE,0,0,0,211,0,0,0,1,0.0050211794,
25.5778443798,1,1,TRUE,0,0,0,212,0,0,0,1,0.0050449764,
25.5400951414,1,1,TRUE,0,0,0,213,0,0,0,1,0.0050687735,
25.506185579,1,1,TRUE,0,0,0,214,0,0,0,1,0.0050925706,
25.4850491301,1,1,TRUE,0,0,0,215,0,0,0,1,0.0051163676,
25.4739293984,1,1,TRUE,0,0,0,216,0,0,0,1,0.0051401647,
25.4719025022,1,1,TRUE,0,0,0,217,0,0,0,1,0.0051639617,
25.4359445708,1,1,TRUE,0,0,0,218,0,0,0,1,0.0051877588,
25.4134669405,1,1,TRUE,0,0,0,219,0,0,0,1,0.0052115559,
25.4134669405,1,1,TRUE,0,0,0,220,0,0,0,1,0.0052353529,
25.3959085715,1,1,TRUE,0,0,0,221,0,0,0,1,0.00525915,
25.3280266213,1,1,TRUE,0,0,0,222,0,0,0,1,0.005282947,
25.2848187624,1,1,TRUE,0,0,0,223,0,0,0,1,0.0053067441,
25.2662441145,1,1,TRUE,0,0,0,224,0,0,0,1,0.0053305411,
25.2625558221,1,1,TRUE,0,0,0,225,0,0,0,1,0.0053543382,
25.2614276691,1,1,TRUE,0,0,0,226,0,0,0,1,0.0053781353,
25.1966892133,1,1,TRUE,0,0,0,227,0,0,0,1,0.0054019323,
25.1966892133,1,1,TRUE,0,0,0,228,0,0,0,1,0.0054257294,
25.1767948694,1,1,TRUE,0,0,0,229,0,0,0,1,0.0054495264,
25.1571309875,1,1,TRUE,0,0,0,230,0,0,0,1,0.0054733235,
25.1404069648,1,1,TRUE,0,0,0,231,0,0,0,1,0.0054971206,
25.1313576332,1,1,TRUE,0,0,0,232,0,0,0,1,0.0055209176,
25.0764515722,1,1,TRUE,0,0,0,233,0,0,0,1,0.0055447147,
25.066824409,1,1,TRUE,0,0,0,234,0,0,0,1,0.0055685117,
25.0522078694,1,1,TRUE,0,0,0,235,0,0,0,1,0.0055923088,
25.037462725,1,1,TRUE,0,0,0,236,0,0,0,1,0.0056161058,
24.9745833903,1,1,TRUE,0,0,0,237,0,0,0,1,0.0056399029,
24.9426230079,1,1,TRUE,0,0,0,238,0,0,0,1,0.0056637,
24.9192361626,1,1,TRUE,0,0,0,239,0,0,0,1,0.005687497,
24.908450028,1,1,TRUE,0,0,0,240,0,0,0,1,0.0057112941,
24.8969897151,1,1,TRUE,0,0,0,241,0,0,0,1,0.0057350911,
24.8927118767,1,1,TRUE,0,0,0,242,0,0,0,1,0.0057588882,
24.8917832966,1,1,TRUE,0,0,0,243,0,0,0,1,0.0057826853,
24.8917832966,1,1,TRUE,0,0,0,244,0,0,0,1,0.0058064823,
24.889113563,1,1,TRUE,0,0,0,245,0,0,0,1,0.0058302794,
24.8607086539,1,1,TRUE,0,0,0,246,0,0,0,1,0.0058540764,
24.8535687231,1,1,TRUE,0,0,0,247,0,0,0,1,0.0058778735,
24.8194288557,1,1,TRUE,0,0,0,248,0,0,0,1,0.0059016706,
24.8048489369,1,1,TRUE,0,0,0,249,0,0,0,1,0.0059254676,
24.7522917387,1,1,TRUE,0,0,0,250,0,0,0,1,0.0059492647,
24.7337332959,1,1,TRUE,0,0,0,251,0,0,0,1,0.0059730617,
24.7289415444,1,1,TRUE,0,0,0,252,0,0,0,1,0.0059968588,
24.7092782122,1,1,TRUE,0,0,0,253,0,0,0,1,0.0060206558,
24.6953770445,1,1,TRUE,0,0,0,254,0,0,0,1,0.0060444529,
24.6881518425,1,1,TRUE,0,0,0,255,0,0,0,1,0.00606825,
24.6729770656,1,1,TRUE,0,0,0,256,0,0,0,1,0.006092047,
24.6603591195,1,1,TRUE,0,0,0,257,0,0,0,1,0.0061158441,
24.6574965144,1,1,TRUE,0,0,0,258,0,0,0,1,0.0061396411,
24.6135406956,1,1,TRUE,0,0,0,259,0,0,0,1,0.0061634382,
24.6100738585,1,1,TRUE,0,0,0,260,0,0,0,1,0.0061872353,
24.5826138906,1,1,TRUE,0,0,0,261,0,0,0,1,0.0062110323,
24.5738838823,1,1,TRUE,0,0,0,262,0,0,0,1,0.0062348294,
24.5604264242,1,1,TRUE,0,0,0,263,0,0,0,1,0.0062586264,
24.542420137,1,1,TRUE,0,0,0,264,0,0,0,1,0.0062824235,
24.5397705317,1,1,TRUE,0,0,0,265,0,0,0,1,0.0063062206,
24.5394824073,1,1,TRUE,0,0,0,266,0,0,0,1,0.0063300176,
24.5242306721,1,1,TRUE,0,0,0,267,0,0,0,1,0.0063538147,
24.4783773553,1,1,TRUE,0,0,0,268,0,0,0,1,0.0063776117,
24.4399747221,1,1,TRUE,0,0,0,269,0,0,0,1,0.0064014088,
24.4218509749,1,1,TRUE,0,0,0,270,0,0,0,1,0.0064252058,
24.4183304767,1,1,TRUE,0,0,0,271,0,0,0,1,0.0064490029,
24.408531697,1,1,TRUE,0,0,0,272,0,0,0,1,0.0064728,
24.3989096181,1,1,TRUE,0,0,0,273,0,0,0,1,0.006496597,
24.3977532196,1,1,TRUE,0,0,0,274,0,0,0,1,0.0065203941,
24.3584091538,1,1,TRUE,0,0,0,275,0,0,0,1,0.0065441911,
24.3207563601,1,1,TRUE,0,0,0,276,0,0,0,1,0.0065679882,
24.3199453843,1,1,TRUE,0,0,0,277,0,0,0,1,0.0065917853,
24.2682716999,1,1,TRUE,0,0,0,278,0,0,0,1,0.0066155823,
24.2682716999,1,1,TRUE,0,0,0,279,0,0,0,1,0.0066393794,
24.2679781229,1,1,TRUE,0,0,0,280,0,0,0,1,0.0066631764,
24.2322299496,1,1,TRUE,0,0,0,281,0,0,0,1,0.0066869735,
24.1940952383,1,1,TRUE,0,0,0,282,0,0,0,1,0.0067107705,
24.1940952383,1,1,TRUE,0,0,0,283,0,0,0,1,0.0067345676,
24.1918936855,1,1,TRUE,0,0,0,284,0,0,0,1,0.0067583647,
24.1815815049,1,1,TRUE,0,0,0,285,0,0,0,1,0.0067821617,
24.1803723141,1,1,TRUE,0,0,0,286,0,0,0,1,0.0068059588,
24.1666757208,1,1,TRUE,0,0,0,287,0,0,0,1,0.0068297558,
24.1592673911,1,1,TRUE,0,0,0,288,0,0,0,1,0.0068535529,
24.1456946742,1,1,TRUE,0,0,0,289,0,0,0,1,0.00687735,
24.1164741348,1,1,TRUE,0,0,0,290,0,0,0,1,0.006901147,
24.0998497468,1,1,TRUE,0,0,0,291,0,0,0,1,0.0069249441,
24.0783598537,1,1,TRUE,0,0,0,292,0,0,0,1,0.0069487411,
24.0702286466,1,1,TRUE,0,0,0,293,0,0,0,1,0.0069725382,
24.0693865797,1,1,TRUE,0,0,0,294,0,0,0,1,0.0069963353,
24.0626670576,1,1,TRUE,0,0,0,295,0,0,0,1,0.0070201323,
24.042104844,1,1,TRUE,0,0,0,296,0,0,0,1,0.0070439294,
24.0154945045,1,1,TRUE,0,0,0,297,0,0,0,1,0.0070677264,
23.9980547211,1,1,TRUE,0,0,0,298,0,0,0,1,0.0070915235,
23.9898490124,1,1,TRUE,0,0,0,299,0,0,0,1,0.0071153205,
23.9898490124,1,1,TRUE,0,0,0,300,0,0,0,1,0.0071391176,
23.964025794,1,1,TRUE,0,0,0,301,0,0,0,1,0.0071629147,
23.9457276537,1,1,TRUE,0,0,0,302,0,0,0,1,0.0071867117,
23.9453255752,1,1,TRUE,0,0,0,303,0,0,0,1,0.0072105088,
23.9453255752,1,1,TRUE,0,0,0,304,0,0,0,1,0.0072343058,
23.9432314289,1,1,TRUE,0,0,0,305,0,0,0,1,0.0072581029,
23.8955535407,1,1,TRUE,0,0,0,306,0,0,0,1,0.0072819,
23.826068479,1,1,TRUE,0,0,0,307,0,0,0,1,0.007305697,
23.826068479,1,1,TRUE,0,0,0,308,0,0,0,1,0.0073294941,
23.8233090101,1,1,TRUE,0,0,0,309,0,0,0,1,0.0073532911,
23.8186296966,1,1,TRUE,0,0,0,310,0,0,0,1,0.0073770882,
23.80349172,1,1,TRUE,0,0,0,311,0,0,0,1,0.0074008853,
23.7976332408,1,1,TRUE,0,0,0,312,0,0,0,1,0.0074246823,
23.7719496493,1,1,TRUE,0,0,0,313,0,0,0,1,0.0074484794,
23.7630129425,1,1,TRUE,0,0,0,314,0,0,0,1,0.0074722764,
23.7587079473,1,1,TRUE,0,0,0,315,0,0,0,1,0.0074960735,
23.7184853726,1,1,TRUE,0,0,0,316,0,0,0,1,0.0075198705,
23.7000873805,1,1,TRUE,0,0,0,317,0,0,0,1,0.0075436676,
23.6867186122,1,1,TRUE,0,0,0,318,0,0,0,1,0.0075674647,
23.6816676132,1,1,TRUE,0,0,0,319,0,0,0,1,0.0075912617,
23.6683899472,1,1,TRUE,0,0,0,320,0,0,0,1,0.0076150588,
23.6513736632,1,1,TRUE,0,0,0,321,0,0,0,1,0.0076388558,
23.6224730718,1,1,TRUE,0,0,0,322,0,0,0,1,0.0076626529,
23.5337992796,1,1,TRUE,0,0,0,323,0,0,0,1,0.00768645,
23.5275660584,1,1,TRUE,0,0,0,324,0,0,0,1,0.007710247,
23.5274806691,1,1,TRUE,0,0,0,325,0,0,0,1,0.0077340441,
23.5095279177,1,1,TRUE,0,0,0,326,0,0,0,1,0.0077578411,
23.4885495783,1,1,TRUE,0,0,0,327,0,0,0,1,0.0077816382,
23.4844259464,1,1,TRUE,0,0,0,328,0,0,0,1,0.0078054352,
23.4638045325,1,1,TRUE,0,0,0,329,0,0,0,1,0.0078292323,
23.4585782837,1,1,TRUE,0,0,0,330,0,0,0,1,0.0078530294,
23.4533044196,1,1,TRUE,0,0,0,331,0,0,0,1,0.0078768264,
23.4463388967,1,1,TRUE,0,0,0,332,0,0,0,1,0.0079006235,
23.4434436154,1,1,TRUE,0,0,0,333,0,0,0,1,0.0079244205,
23.386278337,1,1,TRUE,0,0,0,334,0,0,0,1,0.0079482176,
23.3525076055,1,1,TRUE,0,0,0,335,0,0,0,1,0.0079720147,
23.3464273964,1,1,TRUE,0,0,0,336,0,0,0,1,0.0079958117,
23.2958456046,1,1,TRUE,0,0,0,337,0,0,0,1,0.0080196088,
23.2933069659,1,1,TRUE,0,0,0,338,0,0,0,1,0.0080434058,
23.2849594607,1,1,TRUE,0,0,0,339,0,0,0,1,0.0080672029,
23.2839742003,1,1,TRUE,0,0,0,340,0,0,0,1,0.008091,
23.2819750363,1,1,TRUE,0,0,0,341,0,0,0,1,0.008114797,
23.2804308704,1,1,TRUE,0,0,0,342,0,0,0,1,0.0081385941,
23.2690780517,1,1,TRUE,0,0,0,343,0,0,0,1,0.0081623911,
23.2640041234,1,1,TRUE,0,0,0,344,0,0,0,1,0.0081861882,
23.2640041234,1,1,TRUE,0,0,0,345,0,0,0,1,0.0082099852,
23.2437193989,1,1,TRUE,0,0,0,346,0,0,0,1,0.0082337823,
23.2119635552,1,1,TRUE,0,0,0,347,0,0,0,1,0.0082575794,
23.176892957,1,1,TRUE,0,0,0,348,0,0,0,1,0.0082813764,
23.1492460948,1,1,TRUE,0,0,0,349,0,0,0,1,0.0083051735,
