f(x), ybar, y,TP,FP,TN,FN,cumTP,cumFP,cumTN,cumFN,P,R,
33.598102391,1,1,TRUE,0,0,0,51,0,0,0,1,0.00121365,
33.4549399776,1,1,TRUE,0,0,0,52,0,0,0,1,0.0012374471,
33.4212030339,1,1,TRUE,0,0,0,53,0,0,0,1,0.0012612441,
33.0679902606,1,1,TRUE,0,0,0,54,0,0,0,1,0.0012850412,
33.0247715677,1,1,TRUE,0,0,0,55,0,0,0,1,0.0013088382,
33.0074307074,1,1,TRUE,0,0,0,56,0,0,0,1,0.0013326353,
33.0063074739,1,1,TRUE,0,0,0,57,0,0,0,1,0.0013564323,
32.8729699703,1,1,TRUE,0,0,0,58,0,0,0,1,0.0013802294,
32.5459112778,1,1,TRUE,0,0,0,59,0,0,0,1,0.0014040265,
32.5120612706,1,1,TRUE,0,0,0,60,0,0,0,1,0.0014278235,
32.4920256916,1,1,TRUE,0,0,0,61,0,0,0,1,0.0014516206,
32.4062238207,1,1,TRUE,0,0,0,62,0,0,0,1,0.0014754176,
32.2448503916,1,1,TRUE,0,0,0,63,0,0,0,1,0.0014992147,
32.2101692809,1,1,TRUE,0,0,0,64,0,0,0,1,0.0015230118,
32.1373986827,1,1,TRUE,0,0,0,65,0,0,0,1,0.0015468088,
32.0053902527,1,1,TRUE,0,0,0,66,0,0,0,1,0.0015706059,
31.9230463081,1,1,TRUE,0,0,0,67,0,0,0,1,0.0015944029,
31.9151239369,1,1,TRUE,0,0,0,68,0,0,0,1,0.0016182,
31.76979659,1,1,TRUE,0,0,0,69,0,0,0,1,0.001641997,
31.6201443125,1,1,TRUE,0,0,0,70,0,0,0,1,0.0016657941,
31.5791883089,1,1,TRUE,0,0,0,71,0,0,0,1,0.0016895912,
31.4516156006,1,1,TRUE,0,0,0,72,0,0,0,1,0.0017133882,
31.248482638,1,1,TRUE,0,0,0,73,0,0,0,1,0.0017371853,
31.2271769907,1,1,TRUE,0,0,0,74,0,0,0,1,0.0017609823,
31.2076594502,1,1,TRUE,0,0,0,75,0,0,0,1,0.0017847794,
31.1099907395,1,1,TRUE,0,0,0,76,0,0,0,1,0.0018085765,
30.8970223763,1,1,TRUE,0,0,0,77,0,0,0,1,0.0018323735,
30.6643637664,1,1,TRUE,0,0,0,78,0,0,0,1,0.0018561706,
30.6446764858,1,1,TRUE,0,0,0,79,0,0,0,1,0.0018799676,
30.6215811555,1,1,TRUE,0,0,0,80,0,0,0,1,0.0019037647,
30.5294005316,1,1,TRUE,0,0,0,81,0,0,0,1,0.0019275618,
30.4404895821,1,1,TRUE,0,0,0,82,0,0,0,1,0.0019513588,
30.2952325086,1,1,TRUE,0,0,0,83,0,0,0,1,0.0019751559,
30.2788676812,1,1,TRUE,0,0,0,84,0,0,0,1,0.0019989529,
30.1903429856,1,1,TRUE,0,0,0,85,0,0,0,1,0.00202275,
30.184379924,1,1,TRUE,0,0,0,86,0,0,0,1,0.002046547,
30.0084815411,1,1,TRUE,0,0,0,87,0,0,0,1,0.0020703441,
29.861853558,1,1,TRUE,0,0,0,88,0,0,0,1,0.0020941412,
29.7650275553,1,1,TRUE,0,0,0,89,0,0,0,1,0.0021179382,
29.6791420668,1,1,TRUE,0,0,0,90,0,0,0,1,0.0021417353,
29.6550563204,1,1,TRUE,0,0,0,91,0,0,0,1,0.0021655323,
29.5920780015,1,1,TRUE,0,0,0,92,0,0,0,1,0.0021893294,
29.5893869537,1,1,TRUE,0,0,0,93,0,0,0,1,0.0022131265,
29.5072657163,1,1,TRUE,0,0,0,94,0,0,0,1,0.0022369235,
29.4746770323,1,1,TRUE,0,0,0,95,0,0,0,1,0.0022607206,
29.4746770323,1,1,TRUE,0,0,0,96,0,0,0,1,0.0022845176,
29.4680672746,1,1,TRUE,0,0,0,97,0,0,0,1,0.0023083147,
29.3220769958,1,1,TRUE,0,0,0,98,0,0,0,1,0.0023321118,
29.3134036352,1,1,TRUE,0,0,0,99,0,0,0,1,0.0023559088,
29.2684329197,1,1,TRUE,0,0,0,100,0,0,0,1,0.0023797059,
29.2650154051,1,1,TRUE,0,0,0,101,0,0,0,1,0.0024035029,
29.0989188674,1,1,TRUE,0,0,0,102,0,0,0,1,0.0024273,
29.0422438244,1,1,TRUE,0,0,0,103,0,0,0,1,0.002451097,
29.0041947923,1,1,TRUE,0,0,0,104,0,0,0,1,0.0024748941,
28.9540031205,1,1,TRUE,0,0,0,105,0,0,0,1,0.0024986912,
28.9109978008,1,1,TRUE,0,0,0,106,0,0,0,1,0.0025224882,
28.8144043825,1,1,TRUE,0,0,0,107,0,0,0,1,0.0025462853,
28.6732504486,1,1,TRUE,0,0,0,108,0,0,0,1,0.0025700823,
28.6466594481,1,1,TRUE,0,0,0,109,0,0,0,1,0.0025938794,
28.6252592828,1,1,TRUE,0,0,0,110,0,0,0,1,0.0026176765,
28.6136218458,1,1,TRUE,0,0,0,111,0,0,0,1,0.0026414735,
28.5387700018,1,1,TRUE,0,0,0,112,0,0,0,1,0.0026652706,
28.5217976571,1,1,TRUE,0,0,0,113,0,0,0,1,0.0026890676,
28.4728593393,1,1,TRUE,0,0,0,114,0,0,0,1,0.0027128647,
28.3549381052,1,1,TRUE,0,0,0,115,0,0,0,1,0.0027366617,
28.2140277696,1,1,TRUE,0,0,0,116,0,0,0,1,0.0027604588,
28.1484979011,1,1,TRUE,0,0,0,117,0,0,0,1,0.0027842559,
28.1268497382,1,1,TRUE,0,0,0,118,0,0,0,1,0.0028080529,
28.1265696344,1,1,TRUE,0,0,0,119,0,0,0,1,0.00283185,
28.0469471362,1,1,TRUE,0,0,0,120,0,0,0,1,0.002855647,
28.0469471362,1,1,TRUE,0,0,0,121,0,0,0,1,0.0028794441,
28.0217796332,1,1,TRUE,0,0,0,122,0,0,0,1,0.0029032412,
28.0136633123,1,1,TRUE,0,0,0,123,0,0,0,1,0.0029270382,
28.0136633123,1,1,TRUE,0,0,0,124,0,0,0,1,0.0029508353,
28.0110469422,1,1,TRUE,0,0,0,125,0,0,0,1,0.0029746323,
27.9873734678,1,1,TRUE,0,0,0,126,0,0,0,1,0.0029984294,
27.9614020336,1,1,TRUE,0,0,0,127,0,0,0,1,0.0030222265,
27.9531350762,1,1,TRUE,0,0,0,128,0,0,0,1,0.0030460235,
27.8716554835,1,1,TRUE,0,0,0,129,0,0,0,1,0.0030698206,
27.8089721876,1,1,TRUE,0,0,0,130,0,0,0,1,0.0030936176,
27.7875993649,1,1,TRUE,0,0,0,131,0,0,0,1,0.0031174147,
27.7625181723,1,1,TRUE,0,0,0,132,0,0,0,1,0.0031412117,
27.7625181723,1,1,TRUE,0,0,0,133,0,0,0,1,0.0031650088,
27.6803536004,1,1,TRUE,0,0,0,134,0,0,0,1,0.0031888059,
27.6719131351,1,1,TRUE,0,0,0,135,0,0,0,1,0.0032126029,
27.5482329942,1,1,TRUE,0,0,0,136,0,0,0,1,0.0032364,
27.5324425704,1,1,TRUE,0,0,0,137,0,0,0,1,0.003260197,
27.5323244385,1,1,TRUE,0,0,0,138,0,0,0,1,0.0032839941,
27.500069519,1,1,TRUE,0,0,0,139,0,0,0,1,0.0033077912,
27.4907023831,1,1,TRUE,0,0,0,140,0,0,0,1,0.0033315882,
27.474243803,1,1,TRUE,0,0,0,141,0,0,0,1,0.0033553853,
27.468891181,1,1,TRUE,0,0,0,142,0,0,0,1,0.0033791823,
27.4372558256,1,1,TRUE,0,0,0,143,0,0,0,1,0.0034029794,
27.3667169481,1,1,TRUE,0,0,0,144,0,0,0,1,0.0034267765,
27.3387828292,1,1,TRUE,0,0,0,145,0,0,0,1,0.0034505735,
27.3330516411,1,1,TRUE,0,0,0,146,0,0,0,1,0.0034743706,
27.2989841945,1,1,TRUE,0,0,0,147,0,0,0,1,0.0034981676,
27.2929507352,1,1,TRUE,0,0,0,148,0,0,0,1,0.0035219647,
27.2172993771,1,1,TRUE,0,0,0,149,0,0,0,1,0.0035457617,
27.1954494399,1,1,TRUE,0,0,0,150,0,0,0,1,0.0035695588,
27.1379846222,1,1,TRUE,0,0,0,151,0,0,0,1,0.0035933559,
27.059583523,1,1,TRUE,0,0,0,152,0,0,0,1,0.0036171529,
27.0502984951,1,1,TRUE,0,0,0,153,0,0,0,1,0.00364095,
26.9888971125,1,1,TRUE,0,0,0,154,0,0,0,1,0.003664747,
26.9096915268,1,1,TRUE,0,0,0,155,0,0,0,1,0.0036885441,
26.9096915268,1,1,TRUE,0,0,0,156,0,0,0,1,0.0037123412,
26.9034504201,1,1,TRUE,0,0,0,157,0,0,0,1,0.0037361382,
26.9034504201,1,1,TRUE,0,0,0,158,0,0,0,1,0.0037599353,
26.9016320967,1,1,TRUE,0,0,0,159,0,0,0,1,0.0037837323,
26.814451874,1,1,TRUE,0,0,0,160,0,0,0,1,0.0038075294,
26.577089622,1,1,TRUE,0,0,0,161,0,0,0,1,0.0038313264,
26.5583008881,1,1,TRUE,0,0,0,162,0,0,0,1,0.0038551235,
26.5189100009,1,1,TRUE,0,0,0,163,0,0,0,1,0.0038789206,
26.4939952262,1,1,TRUE,0,0,0,164,0,0,0,1,0.0039027176,
26.4705316689,1,1,TRUE,0,0,0,165,0,0,0,1,0.0039265147,
26.4036964119,1,1,TRUE,0,0,0,166,0,0,0,1,0.0039503117,
26.3498724379,1,1,TRUE,0,0,0,167,0,0,0,1,0.0039741088,
26.3183214298,1,1,TRUE,0,0,0,168,0,0,0,1,0.0039979059,
26.2474605884,1,1,TRUE,0,0,0,169,0,0,0,1,0.0040217029,
26.2355188794,1,1,TRUE,0,0,0,170,0,0,0,1,0.0040455,
26.2336926857,1,1,TRUE,0,0,0,171,0,0,0,1,0.004069297,
26.2102329155,1,1,TRUE,0,0,0,172,0,0,0,1,0.0040930941,
26.2060581569,1,1,TRUE,0,0,0,173,0,0,0,1,0.0041168912,
26.179033229,1,1,TRUE,0,0,0,174,0,0,0,1,0.0041406882,
26.178787819,1,1,TRUE,0,0,0,175,0,0,0,1,0.0041644853,
26.140971502,1,1,TRUE,0,0,0,176,0,0,0,1,0.0041882823,
26.0490977189,1,1,TRUE,0,0,0,177,0,0,0,1,0.0042120794,
25.9775038501,1,1,TRUE,0,0,0,178,0,0,0,1,0.0042358764,
25.9746441109,1,1,TRUE,0,0,0,179,0,0,0,1,0.0042596735,
25.9683646895,1,1,TRUE,0,0,0,180,0,0,0,1,0.0042834706,
25.9173281795,1,1,TRUE,0,0,0,181,0,0,0,1,0.0043072676,
25.9089665596,1,1,TRUE,0,0,0,182,0,0,0,1,0.0043310647,
25.9008207884,1,1,TRUE,0,0,0,183,0,0,0,1,0.0043548617,
25.8875461122,1,1,TRUE,0,0,0,184,0,0,0,1,0.0043786588,
25.8819877002,1,1,TRUE,0,0,0,185,0,0,0,1,0.0044024559,
25.8819877002,1,1,TRUE,0,0,0,186,0,0,0,1,0.0044262529,
25.8638321513,1,1,TRUE,0,0,0,187,0,0,0,1,0.00445005,
25.7844276076,1,1,TRUE,0,0,0,188,0,0,0,1,0.004473847,
25.772430204,1,1,TRUE,0,0,0,189,0,0,0,1,0.0044976441,
25.7645325955,1,1,TRUE,0,0,0,190,0,0,0,1,0.0045214411,
25.7439221276,1,1,TRUE,0,0,0,191,0,0,0,1,0.0045452382,
25.6254504774,1,1,TRUE,0,0,0,192,0,0,0,1,0.0045690353,
25.5949282811,1,1,TRUE,0,0,0,193,0,0,0,1,0.0045928323,
25.558547726,1,1,TRUE,0,0,0,194,0,0,0,1,0.0046166294,
25.5489658432,1,1,TRUE,0,0,0,195,0,0,0,1,0.0046404264,
25.5449075845,1,1,TRUE,0,0,0,196,0,0,0,1,0.0046642235,
25.5423223465,1,1,TRUE,0,0,0,197,0,0,0,1,0.0046880206,
25.5407254462,1,1,TRUE,0,0,0,198,0,0,0,1,0.0047118176,
25.5250602425,1,1,TRUE,0,0,0,199,0,0,0,1,0.0047356147,
25.498244321,1,1,TRUE,0,0,0,200,0,0,0,1,0.0047594117,
25.486600958,1,1,TRUE,0,0,0,201,0,0,0,1,0.0047832088,
25.4728379613,1,1,TRUE,0,0,0,202,0,0,0,1,0.0048070059,
25.4638625443,1,1,TRUE,0,0,0,203,0,0,0,1,0.0048308029,
25.3732824105,1,1,TRUE,0,0,0,204,0,0,0,1,0.0048546,
25.3653854976,1,1,TRUE,0,0,0,205,0,0,0,1,0.004878397,
25.3403815815,1,1,TRUE,0,0,0,206,0,0,0,1,0.0049021941,
25.3345652777,1,1,TRUE,0,0,0,207,0,0,0,1,0.0049259911,
25.3216489246,1,1,TRUE,0,0,0,208,0,0,0,1,0.0049497882,
25.2756414151,1,1,TRUE,0,0,0,209,0,0,0,1,0.0049735853,
25.2687427072,1,1,TRUE,0,0,0,210,0,0,0,1,0.0049973823,
25.2404927117,1,1,TRUE,0,0,0,211,0,0,0,1,0.0050211794,
25.2175442985,1,1,TRUE,0,0,0,212,0,0,0,1,0.0050449764,
25.1992952151,1,1,TRUE,0,0,0,213,0,0,0,1,0.0050687735,
25.158607731,1,1,TRUE,0,0,0,214,0,0,0,1,0.0050925706,
25.158607731,1,1,TRUE,0,0,0,215,0,0,0,1,0.0051163676,
25.128380408,1,1,TRUE,0,0,0,216,0,0,0,1,0.0051401647,
25.1162035513,1,1,TRUE,0,0,0,217,0,0,0,1,0.0051639617,
25.0911886384,1,1,TRUE,0,0,0,218,0,0,0,1,0.0051877588,
25.0911886384,1,1,TRUE,0,0,0,219,0,0,0,1,0.0052115559,
25.0314073469,1,1,TRUE,0,0,0,220,0,0,0,1,0.0052353529,
25.0163694149,1,1,TRUE,0,0,0,221,0,0,0,1,0.00525915,
25.0082909883,1,1,TRUE,0,0,0,222,0,0,0,1,0.005282947,
24.995208647,1,1,TRUE,0,0,0,223,0,0,0,1,0.0053067441,
24.9575305638,1,1,TRUE,0,0,0,224,0,0,0,1,0.0053305411,
24.9573870214,1,1,TRUE,0,0,0,225,0,0,0,1,0.0053543382,
24.8725619734,1,1,TRUE,0,0,0,226,0,0,0,1,0.0053781353,
24.8525702468,1,1,TRUE,0,0,0,227,0,0,0,1,0.0054019323,
24.8266127758,1,1,TRUE,0,0,0,228,0,0,0,1,0.0054257294,
24.8206365241,1,1,TRUE,0,0,0,229,0,0,0,1,0.0054495264,
24.8084839724,1,1,TRUE,0,0,0,230,0,0,0,1,0.0054733235,
24.7834628082,1,1,TRUE,0,0,0,231,0,0,0,1,0.0054971206,
24.7648331249,1,1,TRUE,0,0,0,232,0,0,0,1,0.0055209176,
24.7446195007,1,1,TRUE,0,0,0,233,0,0,0,1,0.0055447147,
24.7307525583,1,1,TRUE,0,0,0,234,0,0,0,1,0.0055685117,
24.7192514489,1,1,TRUE,0,0,0,235,0,0,0,1,0.0055923088,
24.7139896078,1,1,TRUE,0,0,0,236,0,0,0,1,0.0056161058,
24.7075879996,1,1,TRUE,0,0,0,237,0,0,0,1,0.0056399029,
24.683651573,1,1,TRUE,0,0,0,238,0,0,0,1,0.0056637,
24.6726269146,1,1,TRUE,0,0,0,239,0,0,0,1,0.005687497,
24.6712915391,1,1,TRUE,0,0,0,240,0,0,0,1,0.0057112941,
24.6289373263,1,1,TRUE,0,0,0,241,0,0,0,1,0.0057350911,
24.6154501129,1,1,TRUE,0,0,0,242,0,0,0,1,0.0057588882,
24.6132987524,1,1,TRUE,0,0,0,243,0,0,0,1,0.0057826853,
24.5202352189,1,1,TRUE,0,0,0,244,0,0,0,1,0.0058064823,
24.5144441578,1,1,TRUE,0,0,0,245,0,0,0,1,0.0058302794,
24.5100225448,1,1,TRUE,0,0,0,246,0,0,0,1,0.0058540764,
24.476658891,1,1,TRUE,0,0,0,247,0,0,0,1,0.0058778735,
24.4529450164,1,1,TRUE,0,0,0,248,0,0,0,1,0.0059016706,
24.3936252794,1,1,TRUE,0,0,0,249,0,0,0,1,0.0059254676,
24.3779345844,1,1,TRUE,0,0,0,250,0,0,0,1,0.0059492647,
24.3737410276,1,1,TRUE,0,0,0,251,0,0,0,1,0.0059730617,
24.3603910383,1,1,TRUE,0,0,0,252,0,0,0,1,0.0059968588,
24.3341833559,1,1,TRUE,0,0,0,253,0,0,0,1,0.0060206558,
24.3299839168,1,1,TRUE,0,0,0,254,0,0,0,1,0.0060444529,
24.2543290311,1,1,TRUE,0,0,0,255,0,0,0,1,0.00606825,
24.2286967028,1,1,TRUE,0,0,0,256,0,0,0,1,0.006092047,
24.1878892448,1,1,TRUE,0,0,0,257,0,0,0,1,0.0061158441,
24.1458170593,1,1,TRUE,0,0,0,258,0,0,0,1,0.0061396411,
24.1371111426,1,1,TRUE,0,0,0,259,0,0,0,1,0.0061634382,
24.1371111426,1,1,TRUE,0,0,0,260,0,0,0,1,0.0061872353,
24.1284777535,1,1,TRUE,0,0,0,261,0,0,0,1,0.0062110323,
24.127736131,1,1,TRUE,0,0,0,262,0,0,0,1,0.0062348294,
24.1264764227,1,1,TRUE,0,0,0,263,0,0,0,1,0.0062586264,
24.1176265947,1,1,TRUE,0,0,0,264,0,0,0,1,0.0062824235,
24.0969400965,1,1,TRUE,0,0,0,265,0,0,0,1,0.0063062206,
24.0126819778,1,1,TRUE,0,0,0,266,0,0,0,1,0.0063300176,
23.9564897023,1,1,TRUE,0,0,0,267,0,0,0,1,0.0063538147,
23.9245154352,1,1,TRUE,0,0,0,268,0,0,0,1,0.0063776117,
23.9080682079,1,1,TRUE,0,0,0,269,0,0,0,1,0.0064014088,
23.9014814627,1,1,TRUE,0,0,0,270,0,0,0,1,0.0064252058,
23.8714915451,1,1,TRUE,0,0,0,271,0,0,0,1,0.0064490029,
23.8470469767,1,1,TRUE,0,0,0,272,0,0,0,1,0.0064728,
23.84563876,1,1,TRUE,0,0,0,273,0,0,0,1,0.006496597,
23.8113192305,1,1,TRUE,0,0,0,274,0,0,0,1,0.0065203941,
23.7806702815,1,1,TRUE,0,0,0,275,0,0,0,1,0.0065441911,
23.7732296326,1,1,TRUE,0,0,0,276,0,0,0,1,0.0065679882,
23.7676404205,1,1,TRUE,0,0,0,277,0,0,0,1,0.0065917853,
23.7670810987,1,1,TRUE,0,0,0,278,0,0,0,1,0.0066155823,
23.7647898879,1,1,TRUE,0,0,0,279,0,0,0,1,0.0066393794,
23.737688717,1,1,TRUE,0,0,0,280,0,0,0,1,0.0066631764,
23.7231749304,1,1,TRUE,0,0,0,281,0,0,0,1,0.0066869735,
23.7115658773,1,1,TRUE,0,0,0,282,0,0,0,1,0.0067107705,
23.6667901917,1,1,TRUE,0,0,0,283,0,0,0,1,0.0067345676,
23.6156948939,1,1,TRUE,0,0,0,284,0,0,0,1,0.0067583647,
23.6063325873,1,1,TRUE,0,0,0,285,0,0,0,1,0.0067821617,
23.5804354996,1,1,TRUE,0,0,0,286,0,0,0,1,0.0068059588,
23.511427844,1,1,TRUE,0,0,0,287,0,0,0,1,0.0068297558,
23.4627638138,1,1,TRUE,0,0,0,288,0,0,0,1,0.0068535529,
23.4434489222,1,1,TRUE,0,0,0,289,0,0,0,1,0.00687735,
23.4276758037,1,1,TRUE,0,0,0,290,0,0,0,1,0.006901147,
23.4248179449,1,1,TRUE,0,0,0,291,0,0,0,1,0.0069249441,
23.4087708914,1,1,TRUE,0,0,0,292,0,0,0,1,0.0069487411,
23.3491144976,1,1,TRUE,0,0,0,293,0,0,0,1,0.0069725382,
23.3341912547,1,1,TRUE,0,0,0,294,0,0,0,1,0.0069963353,
23.3287418355,1,1,TRUE,0,0,0,295,0,0,0,1,0.0070201323,
23.2955944446,1,1,TRUE,0,0,0,296,0,0,0,1,0.0070439294,
23.2897537158,1,1,TRUE,0,0,0,297,0,0,0,1,0.0070677264,
23.262164803,1,1,TRUE,0,0,0,298,0,0,0,1,0.0070915235,
23.261355139,1,1,TRUE,0,0,0,299,0,0,0,1,0.0071153205,
23.2191208278,1,1,TRUE,0,0,0,300,0,0,0,1,0.0071391176,
23.2007822951,1,1,TRUE,0,0,0,301,0,0,0,1,0.0071629147,
23.1659498106,1,1,TRUE,0,0,0,302,0,0,0,1,0.0071867117,
23.1633408064,1,1,TRUE,0,0,0,303,0,0,0,1,0.0072105088,
23.1504720886,1,1,TRUE,0,0,0,304,0,0,0,1,0.0072343058,
23.1483719018,1,1,TRUE,0,0,0,305,0,0,0,1,0.0072581029,
23.1277693969,1,1,TRUE,0,0,0,306,0,0,0,1,0.0072819,
23.1263948588,1,1,TRUE,0,0,0,307,0,0,0,1,0.007305697,
23.1215532305,1,1,TRUE,0,0,0,308,0,0,0,1,0.0073294941,
23.1068348021,1,1,TRUE,0,0,0,309,0,0,0,1,0.0073532911,
23.0736823923,1,1,TRUE,0,0,0,310,0,0,0,1,0.0073770882,
23.0632127343,1,1,TRUE,0,0,0,311,0,0,0,1,0.0074008853,
23.0632127343,1,1,TRUE,0,0,0,312,0,0,0,1,0.0074246823,
23.0555199885,1,1,TRUE,0,0,0,313,0,0,0,1,0.0074484794,
23.0403919939,1,1,TRUE,0,0,0,314,0,0,0,1,0.0074722764,
23.0128388199,1,1,TRUE,0,0,0,315,0,0,0,1,0.0074960735,
23.0117847449,1,1,TRUE,0,0,0,316,0,0,0,1,0.0075198705,
22.9839667607,1,1,TRUE,0,0,0,317,0,0,0,1,0.0075436676,
22.9261593696,1,1,TRUE,0,0,0,318,0,0,0,1,0.0075674647,
22.9237416014,1,1,TRUE,0,0,0,319,0,0,0,1,0.0075912617,
22.9182669373,1,1,TRUE,0,0,0,320,0,0,0,1,0.0076150588,
22.9097861268,1,1,TRUE,0,0,0,321,0,0,0,1,0.0076388558,
22.8957150081,1,1,TRUE,0,0,0,322,0,0,0,1,0.0076626529,
22.8916569904,1,1,TRUE,0,0,0,323,0,0,0,1,0.00768645,
22.8819421164,1,1,TRUE,0,0,0,324,0,0,0,1,0.007710247,
22.8663847755,1,1,TRUE,0,0,0,325,0,0,0,1,0.0077340441,
22.8513211565,1,1,TRUE,0,0,0,326,0,0,0,1,0.0077578411,
22.8251507789,1,1,TRUE,0,0,0,327,0,0,0,1,0.0077816382,
22.7866133992,1,1,TRUE,0,0,0,328,0,0,0,1,0.0078054352,
22.7692372586,1,1,TRUE,0,0,0,329,0,0,0,1,0.0078292323,
22.7481555003,1,1,TRUE,0,0,0,330,0,0,0,1,0.0078530294,
22.7314194928,1,1,TRUE,0,0,0,331,0,0,0,1,0.0078768264,
22.7302320471,1,1,TRUE,0,0,0,332,0,0,0,1,0.0079006235,
22.7302320471,1,1,TRUE,0,0,0,333,0,0,0,1,0.0079244205,
22.7269238235,1,1,TRUE,0,0,0,334,0,0,0,1,0.0079482176,
22.6716562605,1,1,TRUE,0,0,0,335,0,0,0,1,0.0079720147,
22.6363894544,1,1,TRUE,0,0,0,336,0,0,0,1,0.0079958117,
22.6355301984,1,0,FALSE,1,0,0,336,1,0,0,0.9970326409,0.0079958117,
22.6170329487,1,1,TRUE,0,0,0,337,1,0,0,0.9970414201,0.0080196088,
22.599702914,1,1,TRUE,0,0,0,338,1,0,0,0.9970501475,0.0080434058,
22.5923637835,1,1,TRUE,0,0,0,339,1,0,0,0.9970588235,0.0080672029,
22.5896953038,1,1,TRUE,0,0,0,340,1,0,0,0.9970674487,0.008091,
22.581437437,1,1,TRUE,0,0,0,341,1,0,0,0.9970760234,0.008114797,
22.5805357522,1,1,TRUE,0,0,0,342,1,0,0,0.9970845481,0.0081385941,
22.5254660492,1,1,TRUE,0,0,0,343,1,0,0,0.9970930233,0.0081623911,
22.5254660492,1,1,TRUE,0,0,0,344,1,0,0,0.9971014493,0.0081861882,
22.4985998453,1,1,TRUE,0,0,0,345,1,0,0,0.9971098266,0.0082099852,
22.4892743231,1,1,TRUE,0,0,0,346,1,0,0,0.9971181556,0.0082337823,
