f(x), ybar, y,TP,FP,TN,FN,cumTP,cumFP,cumTN,cumFN,P,R,
54.1745585147,1,1,TRUE,0,0,0,28,0,0,0,1,0.0006663176,
53.8990978646,1,1,TRUE,0,0,0,29,0,0,0,1,0.0006901147,
53.7398252049,1,1,TRUE,0,0,0,30,0,0,0,1,0.0007139118,
53.6167112376,1,1,TRUE,0,0,0,31,0,0,0,1,0.0007377088,
53.3910104615,1,1,TRUE,0,0,0,32,0,0,0,1,0.0007615059,
52.6714280302,1,1,TRUE,0,0,0,33,0,0,0,1,0.0007853029,
52.6714280302,1,1,TRUE,0,0,0,34,0,0,0,1,0.0008091,
52.5510867798,1,1,TRUE,0,0,0,35,0,0,0,1,0.0008328971,
52.5450584538,1,1,TRUE,0,0,0,36,0,0,0,1,0.0008566941,
51.7400743782,1,1,TRUE,0,0,0,37,0,0,0,1,0.0008804912,
51.7400743782,1,1,TRUE,0,0,0,38,0,0,0,1,0.0009042882,
51.6710200995,1,1,TRUE,0,0,0,39,0,0,0,1,0.0009280853,
51.2751777154,1,1,TRUE,0,0,0,40,0,0,0,1,0.0009518823,
51.0195157092,1,1,TRUE,0,0,0,41,0,0,0,1,0.0009756794,
50.8102510344,1,1,TRUE,0,0,0,42,0,0,0,1,0.0009994765,
50.735718785,1,1,TRUE,0,0,0,43,0,0,0,1,0.0010232735,
50.2928820865,1,1,TRUE,0,0,0,44,0,0,0,1,0.0010470706,
49.9967482012,1,1,TRUE,0,0,0,45,0,0,0,1,0.0010708676,
49.8329756261,1,1,TRUE,0,0,0,46,0,0,0,1,0.0010946647,
49.6893987729,1,1,TRUE,0,0,0,47,0,0,0,1,0.0011184618,
49.4956316428,1,0,FALSE,1,0,0,47,1,0,0,0.9791666667,0.0011184618,
49.4478139117,1,1,TRUE,0,0,0,48,1,0,0,0.9795918367,0.0011422588,
49.4075443025,1,1,TRUE,0,0,0,49,1,0,0,0.98,0.0011660559,
49.4061079702,1,1,TRUE,0,0,0,50,1,0,0,0.9803921569,0.0011898529,
49.3182760744,1,1,TRUE,0,0,0,51,1,0,0,0.9807692308,0.00121365,
49.2207652391,1,0,FALSE,1,0,0,51,2,0,0,0.9622641509,0.00121365,
49.1615018785,1,1,TRUE,0,0,0,52,2,0,0,0.962962963,0.0012374471,
49.1613570707,1,1,TRUE,0,0,0,53,2,0,0,0.9636363636,0.0012612441,
48.8676348131,1,1,TRUE,0,0,0,54,2,0,0,0.9642857143,0.0012850412,
48.7990362392,1,1,TRUE,0,0,0,55,2,0,0,0.9649122807,0.0013088382,
48.6715004183,1,1,TRUE,0,0,0,56,2,0,0,0.9655172414,0.0013326353,
48.6175688546,1,1,TRUE,0,0,0,57,2,0,0,0.9661016949,0.0013564323,
48.5721659935,1,1,TRUE,0,0,0,58,2,0,0,0.9666666667,0.0013802294,
48.4321258345,1,1,TRUE,0,0,0,59,2,0,0,0.9672131148,0.0014040265,
48.3487771495,1,1,TRUE,0,0,0,60,2,0,0,0.9677419355,0.0014278235,
48.3135400484,1,1,TRUE,0,0,0,61,2,0,0,0.9682539683,0.0014516206,
48.1438960772,1,1,TRUE,0,0,0,62,2,0,0,0.96875,0.0014754176,
48.1003519746,1,1,TRUE,0,0,0,63,2,0,0,0.9692307692,0.0014992147,
47.9323085911,1,1,TRUE,0,0,0,64,2,0,0,0.9696969697,0.0015230118,
47.9323085911,1,1,TRUE,0,0,0,65,2,0,0,0.9701492537,0.0015468088,
47.868365886,1,1,TRUE,0,0,0,66,2,0,0,0.9705882353,0.0015706059,
47.747460521,1,1,TRUE,0,0,0,67,2,0,0,0.9710144928,0.0015944029,
47.6722269634,1,1,TRUE,0,0,0,68,2,0,0,0.9714285714,0.0016182,
47.5647316618,1,1,TRUE,0,0,0,69,2,0,0,0.9718309859,0.001641997,
47.5441816994,1,1,TRUE,0,0,0,70,2,0,0,0.9722222222,0.0016657941,
47.5261325782,1,1,TRUE,0,0,0,71,2,0,0,0.9726027397,0.0016895912,
47.4987994526,1,0,FALSE,1,0,0,71,3,0,0,0.9594594595,0.0016895912,
47.3799114872,1,0,FALSE,1,0,0,71,4,0,0,0.9466666667,0.0016895912,
47.1619153995,1,1,TRUE,0,0,0,72,4,0,0,0.9473684211,0.0017133882,
47.1619153995,1,1,TRUE,0,0,0,73,4,0,0,0.9480519481,0.0017371853,
47.1252563437,1,1,TRUE,0,0,0,74,4,0,0,0.9487179487,0.0017609823,
47.1013746782,1,1,TRUE,0,0,0,75,4,0,0,0.9493670886,0.0017847794,
47.0598235927,1,1,TRUE,0,0,0,76,4,0,0,0.95,0.0018085765,
46.8780492323,1,1,TRUE,0,0,0,77,4,0,0,0.950617284,0.0018323735,
46.8159376188,1,1,TRUE,0,0,0,78,4,0,0,0.9512195122,0.0018561706,
46.5419977063,1,1,TRUE,0,0,0,79,4,0,0,0.9518072289,0.0018799676,
46.3776536416,1,1,TRUE,0,0,0,80,4,0,0,0.9523809524,0.0019037647,
46.3776536416,1,1,TRUE,0,0,0,81,4,0,0,0.9529411765,0.0019275618,
46.3485239682,1,1,TRUE,0,0,0,82,4,0,0,0.9534883721,0.0019513588,
46.2246618782,1,1,TRUE,0,0,0,83,4,0,0,0.9540229885,0.0019751559,
46.2109091055,1,1,TRUE,0,0,0,84,4,0,0,0.9545454545,0.0019989529,
46.2095884711,1,1,TRUE,0,0,0,85,4,0,0,0.9550561798,0.00202275,
46.1670359242,1,1,TRUE,0,0,0,86,4,0,0,0.9555555556,0.002046547,
46.1391524237,1,0,FALSE,1,0,0,86,5,0,0,0.9450549451,0.002046547,
46.1346064687,1,1,TRUE,0,0,0,87,5,0,0,0.9456521739,0.0020703441,
46.1082706989,1,1,TRUE,0,0,0,88,5,0,0,0.9462365591,0.0020941412,
46.0178345335,1,1,TRUE,0,0,0,89,5,0,0,0.9468085106,0.0021179382,
45.7876979778,1,1,TRUE,0,0,0,90,5,0,0,0.9473684211,0.0021417353,
45.6962644637,1,1,TRUE,0,0,0,91,5,0,0,0.9479166667,0.0021655323,
45.4777611549,1,1,TRUE,0,0,0,92,5,0,0,0.9484536082,0.0021893294,
45.4091722988,1,1,TRUE,0,0,0,93,5,0,0,0.9489795918,0.0022131265,
45.3796935346,1,1,TRUE,0,0,0,94,5,0,0,0.9494949495,0.0022369235,
45.3487681204,1,1,TRUE,0,0,0,95,5,0,0,0.95,0.0022607206,
45.3107088442,1,1,TRUE,0,0,0,96,5,0,0,0.9504950495,0.0022845176,
45.2861775815,1,1,TRUE,0,0,0,97,5,0,0,0.9509803922,0.0023083147,
45.2808209647,1,1,TRUE,0,0,0,98,5,0,0,0.9514563107,0.0023321118,
45.2147143469,1,1,TRUE,0,0,0,99,5,0,0,0.9519230769,0.0023559088,
45.1868707755,1,1,TRUE,0,0,0,100,5,0,0,0.9523809524,0.0023797059,
45.0345766306,1,0,FALSE,1,0,0,100,6,0,0,0.9433962264,0.0023797059,
45.0341441857,1,1,TRUE,0,0,0,101,6,0,0,0.9439252336,0.0024035029,
45.0341441857,1,1,TRUE,0,0,0,102,6,0,0,0.9444444444,0.0024273,
44.9941760915,1,1,TRUE,0,0,0,103,6,0,0,0.9449541284,0.002451097,
44.9482969566,1,1,TRUE,0,0,0,104,6,0,0,0.9454545455,0.0024748941,
44.9325592661,1,1,TRUE,0,0,0,105,6,0,0,0.9459459459,0.0024986912,
44.889944515,1,1,TRUE,0,0,0,106,6,0,0,0.9464285714,0.0025224882,
44.8599709604,1,1,TRUE,0,0,0,107,6,0,0,0.9469026549,0.0025462853,
44.6926155469,1,1,TRUE,0,0,0,108,6,0,0,0.9473684211,0.0025700823,
44.6727006407,1,1,TRUE,0,0,0,109,6,0,0,0.947826087,0.0025938794,
44.6108966245,1,1,TRUE,0,0,0,110,6,0,0,0.9482758621,0.0026176765,
44.5121688611,1,1,TRUE,0,0,0,111,6,0,0,0.9487179487,0.0026414735,
44.4410996571,1,0,FALSE,1,0,0,111,7,0,0,0.9406779661,0.0026414735,
44.3645741665,1,1,TRUE,0,0,0,112,7,0,0,0.9411764706,0.0026652706,
44.2898583713,1,1,TRUE,0,0,0,113,7,0,0,0.9416666667,0.0026890676,
44.1862678162,1,1,TRUE,0,0,0,114,7,0,0,0.9421487603,0.0027128647,
44.1789501347,1,1,TRUE,0,0,0,115,7,0,0,0.9426229508,0.0027366617,
44.1103321602,1,1,TRUE,0,0,0,116,7,0,0,0.9430894309,0.0027604588,
44.0817563065,1,1,TRUE,0,0,0,117,7,0,0,0.9435483871,0.0027842559,
44.0190882224,1,1,TRUE,0,0,0,118,7,0,0,0.944,0.0028080529,
43.9281009691,1,1,TRUE,0,0,0,119,7,0,0,0.9444444444,0.00283185,
43.9227367861,1,1,TRUE,0,0,0,120,7,0,0,0.9448818898,0.002855647,
43.9227367861,1,1,TRUE,0,0,0,121,7,0,0,0.9453125,0.0028794441,
43.9034914866,1,1,TRUE,0,0,0,122,7,0,0,0.9457364341,0.0029032412,
43.8483871054,1,1,TRUE,0,0,0,123,7,0,0,0.9461538462,0.0029270382,
43.8409164242,1,1,TRUE,0,0,0,124,7,0,0,0.9465648855,0.0029508353,
43.7676017563,1,1,TRUE,0,0,0,125,7,0,0,0.946969697,0.0029746323,
43.6500813879,1,1,TRUE,0,0,0,126,7,0,0,0.9473684211,0.0029984294,
43.5098252716,1,1,TRUE,0,0,0,127,7,0,0,0.947761194,0.0030222265,
43.4972396364,1,1,TRUE,0,0,0,128,7,0,0,0.9481481481,0.0030460235,
43.2990299741,1,1,TRUE,0,0,0,129,7,0,0,0.9485294118,0.0030698206,
43.2773589634,1,1,TRUE,0,0,0,130,7,0,0,0.9489051095,0.0030936176,
43.271515144,1,1,TRUE,0,0,0,131,7,0,0,0.9492753623,0.0031174147,
43.1699207514,1,1,TRUE,0,0,0,132,7,0,0,0.9496402878,0.0031412117,
43.1095523605,1,1,TRUE,0,0,0,133,7,0,0,0.95,0.0031650088,
42.9732953484,1,1,TRUE,0,0,0,134,7,0,0,0.9503546099,0.0031888059,
42.8691199824,1,1,TRUE,0,0,0,135,7,0,0,0.9507042254,0.0032126029,
42.8544793397,1,1,TRUE,0,0,0,136,7,0,0,0.951048951,0.0032364,
42.7822156456,1,1,TRUE,0,0,0,137,7,0,0,0.9513888889,0.003260197,
42.7712501296,1,1,TRUE,0,0,0,138,7,0,0,0.9517241379,0.0032839941,
42.6858177395,1,1,TRUE,0,0,0,139,7,0,0,0.9520547945,0.0033077912,
42.5164192366,1,1,TRUE,0,0,0,140,7,0,0,0.9523809524,0.0033315882,
42.5122884591,1,1,TRUE,0,0,0,141,7,0,0,0.9527027027,0.0033553853,
42.5122884591,1,1,TRUE,0,0,0,142,7,0,0,0.9530201342,0.0033791823,
42.4856900299,1,1,TRUE,0,0,0,143,7,0,0,0.9533333333,0.0034029794,
42.4221283175,1,1,TRUE,0,0,0,144,7,0,0,0.9536423841,0.0034267765,
42.412914786,1,1,TRUE,0,0,0,145,7,0,0,0.9539473684,0.0034505735,
42.2384100124,1,1,TRUE,0,0,0,146,7,0,0,0.954248366,0.0034743706,
42.2183361021,1,1,TRUE,0,0,0,147,7,0,0,0.9545454545,0.0034981676,
42.211990328,1,1,TRUE,0,0,0,148,7,0,0,0.9548387097,0.0035219647,
42.1325584976,1,1,TRUE,0,0,0,149,7,0,0,0.9551282051,0.0035457617,
42.1027021138,1,1,TRUE,0,0,0,150,7,0,0,0.9554140127,0.0035695588,
42.0726538897,1,0,FALSE,1,0,0,150,8,0,0,0.9493670886,0.0035695588,
42.0456433159,1,1,TRUE,0,0,0,151,8,0,0,0.9496855346,0.0035933559,
42.0233297311,1,1,TRUE,0,0,0,152,8,0,0,0.95,0.0036171529,
41.9379102818,1,1,TRUE,0,0,0,153,8,0,0,0.950310559,0.00364095,
41.9201633598,1,1,TRUE,0,0,0,154,8,0,0,0.950617284,0.003664747,
41.9148785562,1,1,TRUE,0,0,0,155,8,0,0,0.9509202454,0.0036885441,
41.9148785562,1,1,TRUE,0,0,0,156,8,0,0,0.9512195122,0.0037123412,
41.8849293072,1,1,TRUE,0,0,0,157,8,0,0,0.9515151515,0.0037361382,
41.8574784991,1,1,TRUE,0,0,0,158,8,0,0,0.9518072289,0.0037599353,
41.8059658624,1,1,TRUE,0,0,0,159,8,0,0,0.9520958084,0.0037837323,
41.661160217,1,1,TRUE,0,0,0,160,8,0,0,0.9523809524,0.0038075294,
41.6604790329,1,1,TRUE,0,0,0,161,8,0,0,0.9526627219,0.0038313264,
41.6352917175,1,1,TRUE,0,0,0,162,8,0,0,0.9529411765,0.0038551235,
41.570285472,1,1,TRUE,0,0,0,163,8,0,0,0.9532163743,0.0038789206,
41.5686103323,1,1,TRUE,0,0,0,164,8,0,0,0.9534883721,0.0039027176,
41.5251875324,1,1,TRUE,0,0,0,165,8,0,0,0.9537572254,0.0039265147,
41.4756430389,1,1,TRUE,0,0,0,166,8,0,0,0.9540229885,0.0039503117,
41.4572347769,1,1,TRUE,0,0,0,167,8,0,0,0.9542857143,0.0039741088,
41.3507480656,1,1,TRUE,0,0,0,168,8,0,0,0.9545454545,0.0039979059,
41.3350567815,1,1,TRUE,0,0,0,169,8,0,0,0.9548022599,0.0040217029,
41.2746579698,1,1,TRUE,0,0,0,170,8,0,0,0.9550561798,0.0040455,
41.2746579698,1,1,TRUE,0,0,0,171,8,0,0,0.9553072626,0.004069297,
41.2677356761,1,1,TRUE,0,0,0,172,8,0,0,0.9555555556,0.0040930941,
41.2677356761,1,1,TRUE,0,0,0,173,8,0,0,0.955801105,0.0041168912,
41.2478267557,1,1,TRUE,0,0,0,174,8,0,0,0.956043956,0.0041406882,
41.2137144456,1,1,TRUE,0,0,0,175,8,0,0,0.956284153,0.0041644853,
41.1931355916,1,1,TRUE,0,0,0,176,8,0,0,0.9565217391,0.0041882823,
40.9626538806,1,1,TRUE,0,0,0,177,8,0,0,0.9567567568,0.0042120794,
40.9430195386,1,0,FALSE,1,0,0,177,9,0,0,0.9516129032,0.0042120794,
40.9430195386,1,0,FALSE,1,0,0,177,10,0,0,0.9465240642,0.0042120794,
40.9121137788,1,1,TRUE,0,0,0,178,10,0,0,0.9468085106,0.0042358764,
40.8761180199,1,1,TRUE,0,0,0,179,10,0,0,0.9470899471,0.0042596735,
40.8761180199,1,1,TRUE,0,0,0,180,10,0,0,0.9473684211,0.0042834706,
40.7425027459,1,1,TRUE,0,0,0,181,10,0,0,0.9476439791,0.0043072676,
40.7315279431,1,1,TRUE,0,0,0,182,10,0,0,0.9479166667,0.0043310647,
40.7001872846,1,1,TRUE,0,0,0,183,10,0,0,0.9481865285,0.0043548617,
40.6184137703,1,1,TRUE,0,0,0,184,10,0,0,0.9484536082,0.0043786588,
40.5589288101,1,1,TRUE,0,0,0,185,10,0,0,0.9487179487,0.0044024559,
40.5589288101,1,1,TRUE,0,0,0,186,10,0,0,0.9489795918,0.0044262529,
40.517821943,1,1,TRUE,0,0,0,187,10,0,0,0.9492385787,0.00445005,
40.3850701783,1,1,TRUE,0,0,0,188,10,0,0,0.9494949495,0.004473847,
40.3390649315,1,1,TRUE,0,0,0,189,10,0,0,0.9497487437,0.0044976441,
40.3094959692,1,1,TRUE,0,0,0,190,10,0,0,0.95,0.0045214411,
40.2994350246,1,1,TRUE,0,0,0,191,10,0,0,0.9502487562,0.0045452382,
40.2658281402,1,1,TRUE,0,0,0,192,10,0,0,0.9504950495,0.0045690353,
40.2574647881,1,1,TRUE,0,0,0,193,10,0,0,0.9507389163,0.0045928323,
40.209968661,1,1,TRUE,0,0,0,194,10,0,0,0.9509803922,0.0046166294,
40.1888504793,1,1,TRUE,0,0,0,195,10,0,0,0.9512195122,0.0046404264,
40.1610087894,1,0,FALSE,1,0,0,195,11,0,0,0.9466019417,0.0046404264,
40.1224497088,1,1,TRUE,0,0,0,196,11,0,0,0.9468599034,0.0046642235,
40.0499779089,1,1,TRUE,0,0,0,197,11,0,0,0.9471153846,0.0046880206,
40.003584099,1,1,TRUE,0,0,0,198,11,0,0,0.9473684211,0.0047118176,
40.003584099,1,1,TRUE,0,0,0,199,11,0,0,0.9476190476,0.0047356147,
39.9992865388,1,1,TRUE,0,0,0,200,11,0,0,0.9478672986,0.0047594117,
39.9922012945,1,1,TRUE,0,0,0,201,11,0,0,0.9481132075,0.0047832088,
39.9610017894,1,1,TRUE,0,0,0,202,11,0,0,0.9483568075,0.0048070059,
39.9610017894,1,1,TRUE,0,0,0,203,11,0,0,0.9485981308,0.0048308029,
39.9501915355,1,1,TRUE,0,0,0,204,11,0,0,0.9488372093,0.0048546,
39.9017879172,1,0,FALSE,1,0,0,204,12,0,0,0.9444444444,0.0048546,
39.8925144435,1,1,TRUE,0,0,0,205,12,0,0,0.9447004608,0.004878397,
39.8825752265,1,1,TRUE,0,0,0,206,12,0,0,0.9449541284,0.0049021941,
39.8242240274,1,1,TRUE,0,0,0,207,12,0,0,0.9452054795,0.0049259911,
39.8242240274,1,1,TRUE,0,0,0,208,12,0,0,0.9454545455,0.0049497882,
39.7536153694,1,1,TRUE,0,0,0,209,12,0,0,0.9457013575,0.0049735853,
39.7173604197,1,1,TRUE,0,0,0,210,12,0,0,0.9459459459,0.0049973823,
39.6632958292,1,1,TRUE,0,0,0,211,12,0,0,0.9461883408,0.0050211794,
39.5479402023,1,1,TRUE,0,0,0,212,12,0,0,0.9464285714,0.0050449764,
39.5479402023,1,1,TRUE,0,0,0,213,12,0,0,0.9466666667,0.0050687735,
39.538749617,1,0,FALSE,1,0,0,213,13,0,0,0.9424778761,0.0050687735,
39.4964866743,1,1,TRUE,0,0,0,214,13,0,0,0.9427312775,0.0050925706,
39.3884851106,1,1,TRUE,0,0,0,215,13,0,0,0.9429824561,0.0051163676,
39.3875447904,1,1,TRUE,0,0,0,216,13,0,0,0.943231441,0.0051401647,
39.3582659258,1,1,TRUE,0,0,0,217,13,0,0,0.9434782609,0.0051639617,
39.3450940664,1,1,TRUE,0,0,0,218,13,0,0,0.9437229437,0.0051877588,
39.3213543519,1,1,TRUE,0,0,0,219,13,0,0,0.9439655172,0.0052115559,
39.2530835818,1,1,TRUE,0,0,0,220,13,0,0,0.9442060086,0.0052353529,
39.2309014529,1,1,TRUE,0,0,0,221,13,0,0,0.9444444444,0.00525915,
39.2257295538,1,1,TRUE,0,0,0,222,13,0,0,0.9446808511,0.005282947,
39.1828712258,1,1,TRUE,0,0,0,223,13,0,0,0.9449152542,0.0053067441,
39.1828712258,1,1,TRUE,0,0,0,224,13,0,0,0.9451476793,0.0053305411,
39.1824104383,1,1,TRUE,0,0,0,225,13,0,0,0.9453781513,0.0053543382,
39.1824104383,1,1,TRUE,0,0,0,226,13,0,0,0.9456066946,0.0053781353,
39.1500641245,1,1,TRUE,0,0,0,227,13,0,0,0.9458333333,0.0054019323,
39.0633443516,1,1,TRUE,0,0,0,228,13,0,0,0.9460580913,0.0054257294,
39.0478633228,1,1,TRUE,0,0,0,229,13,0,0,0.9462809917,0.0054495264,
39.0288415686,1,1,TRUE,0,0,0,230,13,0,0,0.9465020576,0.0054733235,
39.0223284392,1,1,TRUE,0,0,0,231,13,0,0,0.9467213115,0.0054971206,
38.9755865707,1,1,TRUE,0,0,0,232,13,0,0,0.9469387755,0.0055209176,
38.9731795864,1,1,TRUE,0,0,0,233,13,0,0,0.9471544715,0.0055447147,
38.9623756015,1,1,TRUE,0,0,0,234,13,0,0,0.9473684211,0.0055685117,
38.9623756015,1,1,TRUE,0,0,0,235,13,0,0,0.9475806452,0.0055923088,
38.9376830707,1,1,TRUE,0,0,0,236,13,0,0,0.9477911647,0.0056161058,
38.9308730099,1,1,TRUE,0,0,0,237,13,0,0,0.948,0.0056399029,
38.8636431689,1,1,TRUE,0,0,0,238,13,0,0,0.9482071713,0.0056637,
38.8613788627,1,1,TRUE,0,0,0,239,13,0,0,0.9484126984,0.005687497,
38.7794657457,1,1,TRUE,0,0,0,240,13,0,0,0.9486166008,0.0057112941,
38.7747561525,1,1,TRUE,0,0,0,241,13,0,0,0.9488188976,0.0057350911,
38.7439826021,1,1,TRUE,0,0,0,242,13,0,0,0.9490196078,0.0057588882,
38.7180824839,1,1,TRUE,0,0,0,243,13,0,0,0.94921875,0.0057826853,
38.6789251985,1,1,TRUE,0,0,0,244,13,0,0,0.9494163424,0.0058064823,
38.6789251985,1,1,TRUE,0,0,0,245,13,0,0,0.9496124031,0.0058302794,
38.6616856467,1,1,TRUE,0,0,0,246,13,0,0,0.9498069498,0.0058540764,
38.656458017,1,1,TRUE,0,0,0,247,13,0,0,0.95,0.0058778735,
38.6531656383,1,1,TRUE,0,0,0,248,13,0,0,0.9501915709,0.0059016706,
38.6306685645,1,1,TRUE,0,0,0,249,13,0,0,0.9503816794,0.0059254676,
38.6289398413,1,1,TRUE,0,0,0,250,13,0,0,0.9505703422,0.0059492647,
38.5983821372,1,1,TRUE,0,0,0,251,13,0,0,0.9507575758,0.0059730617,
38.5744173473,1,1,TRUE,0,0,0,252,13,0,0,0.9509433962,0.0059968588,
38.4842670157,1,1,TRUE,0,0,0,253,13,0,0,0.9511278195,0.0060206558,
38.4530489846,1,1,TRUE,0,0,0,254,13,0,0,0.9513108614,0.0060444529,
38.448800739,1,1,TRUE,0,0,0,255,13,0,0,0.9514925373,0.00606825,
38.4431045425,1,1,TRUE,0,0,0,256,13,0,0,0.9516728625,0.006092047,
38.4266254129,1,0,FALSE,1,0,0,256,14,0,0,0.9481481481,0.006092047,
38.4022379969,1,1,TRUE,0,0,0,257,14,0,0,0.9483394834,0.0061158441,
38.32123057,1,1,TRUE,0,0,0,258,14,0,0,0.9485294118,0.0061396411,
38.291690328,1,0,FALSE,1,0,0,258,15,0,0,0.9450549451,0.0061396411,
38.2660241102,1,0,FALSE,1,0,0,258,16,0,0,0.9416058394,0.0061396411,
38.1938923797,1,1,TRUE,0,0,0,259,16,0,0,0.9418181818,0.0061634382,
38.1304022759,1,1,TRUE,0,0,0,260,16,0,0,0.9420289855,0.0061872353,
38.1112449123,1,1,TRUE,0,0,0,261,16,0,0,0.9422382671,0.0062110323,
38.1023813846,1,1,TRUE,0,0,0,262,16,0,0,0.9424460432,0.0062348294,
38.0874728656,1,1,TRUE,0,0,0,263,16,0,0,0.9426523297,0.0062586264,
38.0619904249,1,1,TRUE,0,0,0,264,16,0,0,0.9428571429,0.0062824235,
38.0551056497,1,1,TRUE,0,0,0,265,16,0,0,0.9430604982,0.0063062206,
38.0030605371,1,1,TRUE,0,0,0,266,16,0,0,0.9432624113,0.0063300176,
38.0026289502,1,1,TRUE,0,0,0,267,16,0,0,0.9434628975,0.0063538147,
37.9881387449,1,1,TRUE,0,0,0,268,16,0,0,0.9436619718,0.0063776117,
37.9871803228,1,1,TRUE,0,0,0,269,16,0,0,0.9438596491,0.0064014088,
37.9491547656,1,1,TRUE,0,0,0,270,16,0,0,0.9440559441,0.0064252058,
37.9471822698,1,1,TRUE,0,0,0,271,16,0,0,0.9442508711,0.0064490029,
37.8865612927,1,1,TRUE,0,0,0,272,16,0,0,0.9444444444,0.0064728,
37.8512162879,1,1,TRUE,0,0,0,273,16,0,0,0.9446366782,0.006496597,
37.829730173,1,1,TRUE,0,0,0,274,16,0,0,0.9448275862,0.0065203941,
37.818202058,1,1,TRUE,0,0,0,275,16,0,0,0.9450171821,0.0065441911,
37.818202058,1,1,TRUE,0,0,0,276,16,0,0,0.9452054795,0.0065679882,
37.7717825407,1,1,TRUE,0,0,0,277,16,0,0,0.9453924915,0.0065917853,
37.734555569,1,1,TRUE,0,0,0,278,16,0,0,0.9455782313,0.0066155823,
37.6638007429,1,1,TRUE,0,0,0,279,16,0,0,0.9457627119,0.0066393794,
37.6535719257,1,1,TRUE,0,0,0,280,16,0,0,0.9459459459,0.0066631764,
37.6459153441,1,1,TRUE,0,0,0,281,16,0,0,0.9461279461,0.0066869735,
37.626107115,1,1,TRUE,0,0,0,282,16,0,0,0.9463087248,0.0067107705,
37.626107115,1,1,TRUE,0,0,0,283,16,0,0,0.9464882943,0.0067345676,
37.611212351,1,1,TRUE,0,0,0,284,16,0,0,0.9466666667,0.0067583647,
37.5902817448,1,1,TRUE,0,0,0,285,16,0,0,0.9468438538,0.0067821617,
37.5763520684,1,1,TRUE,0,0,0,286,16,0,0,0.9470198675,0.0068059588,
37.5697963207,1,1,TRUE,0,0,0,287,16,0,0,0.9471947195,0.0068297558,
37.5666384015,1,1,TRUE,0,0,0,288,16,0,0,0.9473684211,0.0068535529,
37.5178577612,1,1,TRUE,0,0,0,289,16,0,0,0.9475409836,0.00687735,
37.4528341058,1,1,TRUE,0,0,0,290,16,0,0,0.9477124183,0.006901147,
37.4410401433,1,1,TRUE,0,0,0,291,16,0,0,0.9478827362,0.0069249441,
37.428600479,1,1,TRUE,0,0,0,292,16,0,0,0.9480519481,0.0069487411,
37.4281406359,1,1,TRUE,0,0,0,293,16,0,0,0.9482200647,0.0069725382,
37.4172887235,1,1,TRUE,0,0,0,294,16,0,0,0.9483870968,0.0069963353,
37.4005378359,1,1,TRUE,0,0,0,295,16,0,0,0.9485530547,0.0070201323,
37.3796479533,1,1,TRUE,0,0,0,296,16,0,0,0.9487179487,0.0070439294,
37.3512865529,1,1,TRUE,0,0,0,297,16,0,0,0.9488817891,0.0070677264,
37.2917863137,1,1,TRUE,0,0,0,298,16,0,0,0.949044586,0.0070915235,
37.2869448635,1,1,TRUE,0,0,0,299,16,0,0,0.9492063492,0.0071153205,
37.2727220412,1,1,TRUE,0,0,0,300,16,0,0,0.9493670886,0.0071391176,
