Fold: 0
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
NNS,0.0,22.0,0.0,8.0,9.0,28.0,48.0,65.0,51.0,4.0,22.0,684.0,8.0,70.0,14.0,3.0,14.0,8.0,128.0,2.0,10.0,55.0,21.0,10.0,28.0,11.0,31.0
POS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
PRP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,487.0,3.0,1.0,1.0,0.0,19.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0
PRP$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,139.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
RB,2.0,5.0,1.0,31.0,7.0,5.0,11.0,46.0,3.0,3.0,4.0,11.0,3.0,18.0,5.0,360.0,8.0,4.0,42.0,0.0,0.0,11.0,12.0,1.0,11.0,2.0,14.0
RBR,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VB,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,10.0,2.0,1.0,12.0,0.0,591.0,4.0,0.0,5.0,22.0,0.0,2.0,0.0,15.0
VBD,2.0,2.0,0.0,10.0,3.0,6.0,5.0,45.0,1.0,0.0,6.0,9.0,3.0,4.0,0.0,1.0,2.0,1.0,62.0,484.0,3.0,51.0,23.0,6.0,5.0,4.0,9.0
VBG,0.0,4.0,1.0,10.0,3.0,4.0,12.0,16.0,9.0,2.0,6.0,9.0,4.0,22.0,21.0,3.0,9.0,5.0,26.0,0.0,123.0,21.0,10.0,0.0,5.0,0.0,24.0
VBN,1.0,3.0,1.0,3.0,1.0,7.0,10.0,9.0,1.0,1.0,0.0,7.0,0.0,16.0,7.0,1.0,17.0,7.0,11.0,11.0,4.0,269.0,5.0,1.0,5.0,1.0,28.0
VBP,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,3.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,46.0,2.0,0.0,0.0,217.0,6.0,3.0,1.0,5.0
VBZ,0.0,1.0,0.0,6.0,1.0,0.0,3.0,18.0,0.0,0.0,3.0,6.0,5.0,7.0,2.0,0.0,7.0,0.0,26.0,4.0,0.0,2.0,9.0,398.0,9.0,4.0,8.0
WDT,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,0.0
WP,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0
WRB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,38.0


