Fold: 0
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
NNPS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NNS,0.0,3.0,0.0,1.0,1.0,2.0,48.0,5.0,1.0,2.0,58.0,737.0,0.0,0.0,5.0,0.0,149.0,0.0,2.0,0.0,1.0,3.0,1.0,4.0,1.0,16.0,25.0
POS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRP$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB,0.0,0.0,2.0,21.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,380.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0
RBR,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,367.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,6.0
VBD,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,312.0,0.0,30.0,2.0,2.0,0.0,0.0,14.0
VBG,0.0,0.0,0.0,0.0,2.0,3.0,11.0,0.0,14.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,150.0,4.0,0.0,0.0,0.0,2.0,28.0
VBN,0.0,0.0,0.0,0.0,7.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,44.0,0.0,1.0,22.0,0.0,273.0,2.0,0.0,0.0,1.0,2.0
VBP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0,0.0,0.0,0.0,194.0,1.0,0.0,2.0,5.0
VBZ,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,6.0,11.0,11.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,0.0,16.0
WDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0
WP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
WRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0


Fold: 1
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
CC,327.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD,12.0,706.0,1.0,0.0,0.0,13.0,39.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,11.0,0.0,53.0,0.0,18.0,0.0,2.0,6.0,0.0,0.0,1.0,12.0,20.0
DT,0.0,0.0,1224.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
IN,0.0,0.0,3.0,1513.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0
JJ,0.0,1.0,1.0,2.0,640.0,3.0,102.0,0.0,8.0,18.0,11.0,1.0,2.0,0.0,15.0,11.0,87.0,0.0,4.0,0.0,0.0,12.0,1.0,1.0,0.0,4.0,14.0
JJR,0.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJS,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN,1.0,1.0,1.0,0.0,32.0,6.0,152.0,0.0,1480.0,44.0,23.0,34.0,6.0,5.0,3.0,0.0,137.0,0.0,8.0,0.0,12.0,4.0,4.0,0.0,2.0,17.0,33.0
NNP,2.0,6.0,6.0,0.0,37.0,4.0,129.0,2.0,81.0,685.0,112.0,8.0,17.0,12.0,11.0,2.0,270.0,0.0,3.0,0.0,7.0,0.0,1.0,3.0,9.0,36.0,36.0
NNPS,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,34.0,10.0,0.0,2.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
NNS,0.0,2.0,0.0,0.0,0.0,9.0,48.0,2.0,1.0,0.0,34.0,660.0,1.0,2.0,2.0,0.0,96.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,2.0,17.0,17.0
POS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,238.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRP$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB,0.0,1.0,1.0,17.0,5.0,0.0,9.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,324.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0
RBR,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VB,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,290.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,6.0
VBD,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,458.0,1.0,30.0,7.0,0.0,0.0,2.0,10.0
VBG,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,118.0,3.0,4.0,0.0,0.0,1.0,15.0
VBN,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,0.0,1.0,18.0,0.0,222.0,0.0,1.0,0.0,0.0,7.0
VBP,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,140.0,0.0,1.0,1.0,5.0
VBZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,14.0
WDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0
WP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
WRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0


Fold: 2
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
CC,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD,0.0,501.0,0.0,0.0,0.0,10.0,28.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,9.0,0.0,33.0,2.0,17.0,0.0,2.0,7.0,0.0,0.0,1.0,2.0,14.0
DT,0.0,0.0,1540.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0
IN,0.0,0.0,8.0,1864.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,1.0,1.0
JJ,0.0,1.0,0.0,3.0,759.0,1.0,151.0,4.0,12.0,18.0,10.0,1.0,2.0,0.0,22.0,10.0,137.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,4.0,3.0,7.0
JJR,0.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJS,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN,1.0,1.0,0.0,0.0,32.0,11.0,152.0,3.0,1796.0,47.0,26.0,12.0,5.0,3.0,11.0,0.0,242.0,1.0,24.0,1.0,18.0,2.0,5.0,0.0,10.0,30.0,43.0
NNP,1.0,1.0,8.0,0.0,58.0,1.0,95.0,8.0,102.0,967.0,107.0,4.0,8.0,3.0,10.0,3.0,175.0,0.0,8.0,1.0,2.0,0.0,2.0,1.0,8.0,38.0,31.0
NNPS,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,22.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NNS,0.0,0.0,0.0,0.0,1.0,6.0,52.0,5.0,2.0,1.0,58.0,905.0,3.0,3.0,3.0,0.0,146.0,1.0,3.0,0.0,1.0,2.0,2.0,6.0,10.0,28.0,21.0
POS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,267.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRP$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB,0.0,0.0,2.0,27.0,8.0,0.0,5.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,474.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0
RBR,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VB,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,448.0,0.0,0.0,1.0,21.0,0.0,0.0,5.0,7.0
VBD,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,36.0,0.0,0.0,482.0,0.0,34.0,7.0,0.0,0.0,4.0,17.0
VBG,0.0,1.0,0.0,0.0,1.0,2.0,16.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,24.0,1.0,1.0,0.0,189.0,0.0,1.0,0.0,0.0,2.0,20.0
VBN,0.0,0.0,0.0,0.0,3.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,66.0,0.0,1.0,17.0,0.0,317.0,4.0,0.0,1.0,0.0,6.0
VBP,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,22.0,1.0,0.0,0.0,198.0,0.0,0.0,1.0,7.0
VBZ,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,353.0,0.0,2.0,6.0
WDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0
WP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0
WRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0


Fold: 3
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
CC,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD,0.0,573.0,0.0,0.0,1.0,2.0,28.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,12.0,0.0,142.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0
DT,0.0,0.0,2027.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,5.0
IN,0.0,0.0,1.0,2385.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,52.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,2.0
JJ,2.0,0.0,3.0,0.0,881.0,0.0,154.0,0.0,22.0,24.0,9.0,1.0,5.0,0.0,21.0,14.0,338.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,20.0
JJR,0.0,0.0,0.0,0.0,1.0,47.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJS,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN,1.0,4.0,3.0,2.0,39.0,0.0,213.0,5.0,1964.0,72.0,27.0,15.0,11.0,3.0,9.0,2.0,583.0,1.0,16.0,2.0,29.0,0.0,8.0,2.0,8.0,33.0,91.0
NNP,1.0,4.0,6.0,0.0,49.0,0.0,143.0,4.0,89.0,1114.0,196.0,13.0,11.0,9.0,9.0,1.0,886.0,4.0,8.0,0.0,1.0,0.0,4.0,1.0,7.0,108.0,95.0
NNPS,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,29.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NNS,0.0,3.0,0.0,0.0,4.0,0.0,65.0,5.0,4.0,4.0,100.0,870.0,3.0,3.0,4.0,0.0,323.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,28.0,42.0
POS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRP,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,455.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PRP$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RB,2.0,0.0,3.0,36.0,11.0,0.0,14.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,572.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0
RBR,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VB,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,71.0,0.0,472.0,0.0,0.0,2.0,18.0,0.0,0.0,2.0,14.0
VBD,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,2.0,590.0,0.0,35.0,1.0,0.0,0.0,1.0,33.0
VBG,0.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0,19.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,108.0,0.0,1.0,0.0,208.0,0.0,0.0,0.0,0.0,1.0,33.0
VBN,0.0,0.0,0.0,0.0,12.0,0.0,15.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,158.0,0.0,4.0,34.0,0.0,339.0,0.0,0.0,1.0,2.0,13.0
VBP,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,18.0,0.0,0.0,1.0,250.0,0.0,0.0,2.0,13.0
VBZ,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,7.0,8.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,2.0,12.0
WDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
WP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0
WRB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0


Fold: 4
X,CC,CD,DT,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,POS,PRP,PRP$,RB,RBR,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB
CC,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD,0.0,437.0,0.0,1.0,0.0,4.0,34.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0
DT,0.0,0.0,1906.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0
IN,0.0,0.0,9.0,2121.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,56.0,1.0,2.0
JJ,1.0,2.0,1.0,2.0,760.0,0.0,176.0,6.0,9.0,16.0,7.0,1.0,1.0,2.0,17.0,13.0,223.0,0.0,2.0,0.0,2.0,13.0,2.0,0.0,2.0,11.0,20.0
JJR,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJS,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NN,0.0,6.0,3.0,0.0,23.0,3.0,260.0,6.0,1921.0,81.0,34.0,8.0,6.0,1.0,10.0,2.0,447.0,0.0,25.0,1.0,13.0,1.0,10.0,1.0,6.0,41.0,75.0
NNP,0.0,1.0,3.0,3.0,43.0,0.0,180.0,8.0,135.0,906.0,124.0,6.0,13.0,5.0,17.0,0.0,432.0,0.0,10.0,1.0,0.0,2.0,2.0,0.0,9.0,77.0,65.0
NNPS,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,30.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
