delta: 0.01, sigma: 0.01
NN,0.6483357452966715,0.6609911827303132,0.6324404761904763,0.6205680705190989,0.6185696361355082
NNP,0.4813559322033898,0.40478668054110295,0.5133735979292494,0.40456769983686786,0.3902624572080639
VB,0.4864864864864864,0.4239365537130497,0.5,0.41663302381913603,0.48195769390294474
Overall,0.6399585308056872,0.6333799968890963,0.6496243473831657,0.613027553683001,0.6210158559527009
delta: 0.1, sigma: 10.0
JJ,0.4245348035837354,0.4106745737583395,0.45381062355658197,0.42271604938271606,0.3997641509433962
NN,0.5700512202470623,0.5779467680608366,0.5523465703971119,0.5432653061224489,0.553972366148532
NNP,0.36545550289626116,0.3170189098998888,0.3900141309467735,0.31211857018308636,0.27857435477263415
VB,0.40595111583421895,0.3433373349339736,0.4235611510791366,0.3454114459871317,0.41406530319339796
Overall,0.5661285545023697,0.5601959869342044,0.5760219024576595,0.5471476791228784,0.5520558989518947
delta: 5.0, sigma: 0.01
JJ,0.7747220596840257,0.8132963988919668,0.8016720854621459,0.7733627667402502,0.7792773182411841
NN,0.8553022794846383,0.8581205580415898,0.8610342626090658,0.8207514650120649,0.8444444444444446
NNP,0.7615354788677782,0.6913169921063564,0.7789103690685413,0.6961547010446766,0.6916053019145804
VB,0.8662857142857143,0.8513119533527698,0.8495897903372834,0.8303715670436186,0.866517524235645
Overall,0.8494520142180095,0.8418883185565407,0.8591621036546543,0.8140186244703516,0.832410642300457
delta: 5.0, sigma: 0.5
JJ,0.6574440052700922,0.6734177215189873,0.6839050131926121,0.6055603822762815,0.6302478502781993
NN,0.7476635514018692,0.7654320987654322,0.7379912663755458,0.6632295318622397,0.6732040076742698
NNP,0.606006275212909,0.5187680461982676,0.6543452615021628,0.45592212006489996,0.49150141643059486
VB,0.8615725359911407,0.8066298342541436,0.8337777777777777,0.8208695652173913,0.8506919155134742
Overall,0.7369668246445498,0.7366620003110904,0.747612377435375,0.656931510784478,0.6936844934157484
delta: 5.0, sigma: 2.0
JJ,0.398687448728466,0.42913697545526525,0.44617380025940334,0.32659748771163305,0.36443331246086413
NN,0.5288364249578414,0.5568820224719101,0.5334491746307559,0.43456790123456795,0.4697544925335358
NNP,0.3755968169761273,0.3316749585406302,0.4190655969797074,0.22186904005085822,0.2611251049538203
VB,0.8331491712707182,0.7564625850340136,0.8176895306859205,0.7913938260056127,0.829015544041451
Overall,0.5760515402843602,0.5818945403639757,0.5805424678466828,0.48222536087903667,0.5362536952432142
delta: 5.0, sigma: 0.1
JJ,0.7492447129909366,0.7827089337175793,0.7710960232783706,0.7302808772604849,0.7442281575373472
NN,0.8356304236855538,0.843497031840259,0.8379446640316207,0.7887272727272727,0.7989447899001321
NNP,0.7237635705669481,0.6479481641468682,0.7488220369699166,0.6291234684260132,0.64898210980876
VB,0.8715083798882682,0.8579626972740315,0.8489722966934763,0.848384424192212,0.8706577974870658
Overall,0.8239780805687204,0.8183232228962514,0.8333121100216477,0.7714073683958537,0.7969363074442354
delta: 5.0, sigma: 5.0
JJ,0.19397363465160075,0.212406015037594,0.2074752097635393,0.08832807570977919,0.15164520743919885
NN,0.3678422449753508,0.3919239904988124,0.3568627450980392,0.2497913769123783,0.2954995754316445
NNP,0.1932021466905188,0.1794871794871795,0.20399352401511064,0.09209621993127148,0.11570247933884298
VB,0.7933333333333333,0.7023498694516971,0.7956003666361138,0.7398615232443125,0.7987942727957799
Overall,0.45334715639810425,0.45885829833566655,0.4514835094868203,0.340746415148541,0.4068261220102123
delta: 5.0, sigma: 10.0
JJ,0.05731832139201638,0.08333333333333333,0.048862679022746415,0.018372703412073494,0.04992435703479576
NN,0.24128026261797292,0.2776831345826235,0.2336283185840708,0.11852738700987728,0.15862280971411005
NNP,0.09955891619407688,0.09511568123393316,0.09154113557358055,0.019334049409237376,0.026049204052098405
VB,0.7519466073414905,0.6795865633074936,0.7755102040816326,0.6681270536692223,0.7616099071207431
Overall,0.3662618483412322,0.3778970290869498,0.3543868585254043,0.21602470495296003,0.31050792797635046
delta: 10.0, sigma: 0.01
JJ,0.7747220596840257,0.8093875214653692,0.7988774555659494,0.7683782785371259,0.7753496503496503
NN,0.8512231652521218,0.8537106246663106,0.8551783412118609,0.8148535564853556,0.8355716878402903
NNP,0.7592376507195643,0.6825995807127883,0.7736916548797738,0.6837837837837838,0.6866291135487695
VB,0.8450704225352113,0.8430493273542601,0.8456501403180543,0.8195615514333896,0.8370313695485845
Overall,0.8428613744075829,0.8317001088816302,0.850630332357061,0.8027673377540516,0.820478366030637
delta: 10.0, sigma: 0.5
JJ,0.5712250712250713,0.577524893314367,0.5925501432664756,0.4961612284069097,0.5225626740947075
NN,0.6518518518518518,0.6781609195402298,0.6493644067796609,0.5402930402930403,0.5742342763619359
NNP,0.49951028403525954,0.4216553878188444,0.5438824038045829,0.2935278030993619,0.36840046929996095
VB,0.8588661037394452,0.8514548238897397,0.8347996089931574,0.8187793427230047,0.8365384615384617
Overall,0.6600266587677726,0.6599782236739773,0.6636954030306889,0.5606492231824384,0.6105348024724536
delta: 10.0, sigma: 2.0
JJ,0.2461257976298997,0.27272727272727276,0.26048565121412803,0.1418960244648318,0.21147201105736005
NN,0.39267015706806285,0.4147393179145433,0.3837471783295711,0.2763337893296854,0.31446188340807174
NNP,0.18967587034813926,0.1861313868613139,0.2330304649919829,0.09409340659340659,0.12271062271062272
VB,0.8248730964467005,0.8189233278955954,0.8012752391073327,0.704016913319239,0.7682926829268293
Overall,0.4634182464454976,0.46966868875408313,0.46230739844645363,0.3556842936825222,0.410051061542596
delta: 10.0, sigma: 0.1
JJ,0.7340686274509803,0.7696933253156945,0.7518573551263001,0.6994839221913457,0.71127749181095
NN,0.8132911392405063,0.8229079788712815,0.8119349005424955,0.7471942172341639,0.7573427951902227
NNP,0.6826397646069777,0.6135244066278548,0.72110365398956,0.5586760280842528,0.590612777053455
VB,0.8574766355140188,0.8708708708708709,0.8452830188679245,0.8331862312444837,0.8460342146189734
Overall,0.7956901658767772,0.7934359931560119,0.805424678466828,0.7279343116367032,0.7561945713517871
delta: 10.0, sigma: 5.0
JJ,0.04536082474226804,0.07975460122699386,0.04064352243861134,0.01576872536136662,0.03954372623574145
NN,0.21598995395562998,0.23807439824945295,0.1897810218978102,0.10147991543340382,0.1364911187285759
NNP,0.06173633440514469,0.08527131782945735,0.058962264150943404,0.01221703197987783,0.020338983050847456
VB,0.7493112947658402,0.7939189189189189,0.7451868629671574,0.5868544600938967,0.6825095057034222
Overall,0.3302725118483412,0.3491211696997978,0.3168215968419712,0.22650994661623533,0.2916420317119054
delta: 10.0, sigma: 10.0
JJ,0.002109704641350211,0.02109704641350211,0.0051813471502590676,0.0013245033112582781,0.006187161639597835
NN,0.0982581509602501,0.1198501872659176,0.0746210649047804,0.03316645807259074,0.04839764551994768
NNP,0.006635700066357,0.0174146014735432,0.008484848484848486,NaN,0.0019569471624266144
VB,0.6666666666666666,0.7358834244080146,0.6400996264009962,0.36137931034482756,0.5444915254237288
Overall,0.2512588862559242,0.2600715507855032,0.2159684197122119,0.09704833265506427,0.18134909970438054
